mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
PLEKHA8,hsa-mir-203,0.350597867,0.003900945,0.047875951,-0.655207349,0.000378375,0.019959791,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5788374233928493,0.4947712619017015
RAD1,hsa-mir-411,0.398030078,0.000933878,0.016003107,-0.539843287,0.005346764,0.092679298,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7753807565580506,0.5879532179122532
MASP1,hsa-mir-1266,0.416586472,0.000502722,0.009730954,-0.60088435,0.00149106,0.045215541,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.6975449827971196,1.5771933549472101
PAX6,hsa-mir-132,0.358276693,0.003139175,0.040712789,-0.53429642,0.005936204,0.097840664,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7472333384485969,0.42532602610907083
C19orf12,hsa-mir-204,-0.400256676,0.000868614,0.01511994,0.631271206,0.000714537,0.02944409,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.188775352635227,0.10297163414087614
ZDHHC8,hsa-mir-940,0.415418492,0.000523258,0.010044172,-0.538477361,0.005487134,0.093947239,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9038809770772265,0.8244011191428098
MME,hsa-mir-17,0.57086578,5.59E-07,2.63E-05,-0.555925375,0.003908606,0.077869902,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.20588538598618217,0.7934945478927481
SLC8A1,hsa-mir-31,0.432154165,0.000290722,0.006215511,-0.655067298,0.000379845,0.020014379,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6173953555754974,0.8368724603851131
EID2B,hsa-mir-141,-0.319431342,0.008939266,0.086683065,0.559046479,0.003671401,0.075294655,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.5900304929264777,4.5453176708474565
RABIF,hsa-mir-20b,0.565002334,7.73E-07,3.53E-05,-0.610716703,0.001184789,0.039601865,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7658157618180149,0.7546008293314973
GRIN3A,hsa-mir-877,-0.341718695,0.004982526,0.05724821,0.560188484,0.003587712,0.074310312,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3071238844479327,0.5094224090648654
COL4A4,hsa-mir-193a,-0.318282195,0.009202437,0.088434742,0.536969606,0.005645666,0.095305975,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7872325947723696,0.5861734096629486
KAT5,hsa-mir-96,0.410373888,0.000621011,0.011545834,-0.63093414,0.000720694,0.029579176,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2324743818342327,7.802999589180372
DPP10,hsa-mir-192,0.35513366,0.003433308,0.043525576,-0.661178068,0.000320123,0.018026193,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.9456459107397657,0.06645608178341143
CA12,hsa-mir-221,0.313602513,0.010345111,0.09581268,-0.607332443,0.00128344,0.041456207,targetprofiler-Yes,targetscan-NO,miRanda-NO,3.7208622365836983,12.197263479487585
SLFN13,hsa-mir-378,0.374434538,0.001952833,0.028389729,-0.782351257,3.83E-06,0.000958,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.364095068214195,0.7375206885545217
PPT1,hsa-mir-497,0.334061627,0.006119533,0.066286846,-0.553477188,0.00410363,0.080038403,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.46475847045869967,0.2788745175324411
HSPA4L,hsa-mir-10a,0.349629573,0.004007799,0.048852176,-0.689100986,0.000139212,0.010688859,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.7486328639296276,1.767051532037896
FAM136A,hsa-mir-3653,-0.3136434,0.010334616,0.095743498,0.542670426,0.005065812,0.09000645,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7175892908022841,2.037072901854772
PKIB,hsa-mir-141,0.380994082,0.001599379,0.024368827,-0.579265444,0.002410853,0.059529423,targetprofiler-NO,targetscan-Yes,miRanda-NO,10.045694314307147,4.5453176708474565
C9orf96,hsa-mir-335,0.489254411,3.06E-05,0.000926556,-0.594444553,0.001726549,0.049235772,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.20413831385553177,0.28764613941973094
C17orf47,hsa-mir-136,0.587246665,2.18E-07,1.12E-05,-0.570284351,0.002915621,0.066190762,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5912829274224133,0.38823669465890376
ARHGAP32,hsa-mir-31,0.335868425,0.005832443,0.064019667,-0.608584547,0.001246148,0.040720719,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8590735665500656,0.8368724603851131
GAS7,hsa-mir-513c,0.374460707,0.001951294,0.028373141,-0.539466372,0.005385193,0.093029238,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9067173072189376,0.18370257807115717
PNMA3,hsa-mir-10a,0.366202343,0.002494609,0.034273141,-0.549596218,0.004429633,0.08358591,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5476567717204185,1.767051532037896
MRVI1,hsa-mir-592,-0.35642652,0.003309478,0.042375773,0.895501512,1.49E-09,3.91E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.4660560386328254,2.0579267405545716
RMND1,hsa-mir-17,0.313512347,0.010368286,0.095948063,-0.557924834,0.003755201,0.076264523,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.45365321924581,0.7934945478927481
MBNL1,hsa-mir-592,-0.3354311,0.005900822,0.064553417,0.71545067,5.82E-05,0.006002343,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.206653009860486,2.0579267405545716
SGIP1,hsa-mir-421,0.317832545,0.009307237,0.089139865,-0.548512207,0.004524503,0.084537639,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.14187999130164622,1.392055287770918
WNK4,hsa-mir-940,0.372376597,0.002077331,0.02980194,-0.542540326,0.005078462,0.090126839,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.039571717707261776,0.8244011191428098
TEX14,hsa-mir-656,0.495854466,2.30E-05,0.00072299,-0.582112344,0.002267298,0.057517915,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.4583000604278894,0.9405938351178694
MXRA8,hsa-mir-675,0.51684138,8.88E-06,0.000313851,-0.575156267,0.002631687,0.062583363,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5936339081800439,0.051548155957586196
PRDM4,hsa-mir-497,-0.533723095,3.94E-06,0.000152785,0.577021848,0.002529381,0.061199604,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.678240390384752,0.2788745175324411
CEP72,hsa-mir-200a,-0.320714256,0.008653235,0.084719546,0.578189192,0.002467106,0.060350734,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.195952830742154,0.6946692350111816
ANP32E,hsa-mir-541,0.463986543,8.71E-05,0.002259916,-0.540467067,0.005283673,0.092071895,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.40396867145076887,0.758822244678388
IMP3,hsa-mir-765,-0.340882059,0.005096944,0.058169419,0.566176964,0.003174846,0.069445091,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1620778413377861,1.3109124642216308
DHH,hsa-mir-216a,0.661211722,1.51E-09,1.16E-07,-0.663384274,0.000300669,0.017346002,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.19797074896251826,0.11246775729685925
FAM20A,hsa-mir-378,0.387472003,0.001307848,0.020841365,-0.570971428,0.002874066,0.065651892,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.18721397208758017,0.7375206885545217
CDKL2,hsa-mir-935,-0.336002646,0.005811597,0.063859772,0.689112356,0.000139162,0.010686385,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6537630611078011,1.6534657441009801
CUX1,hsa-mir-204,-0.397985878,0.000935217,0.016021868,0.773255996,5.84E-06,0.001275468,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1713788778940106,0.10297163414087614
PCDHGA9,hsa-mir-1226,-0.341576186,0.005001854,0.057400687,0.535190613,0.005837652,0.096985658,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.4179170482325422,0.5289290442010846
VSIG10,hsa-mir-513c,0.331255222,0.006590106,0.069911495,-0.56817733,0.003046254,0.067839577,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9572332362977054,0.18370257807115717
GMPPA,hsa-mir-23a,0.346710262,0.004345821,0.051844928,-0.549991747,0.004395438,0.083219038,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9075775549533694,0.7216925047573296
PREPL,hsa-mir-203,-0.368558889,0.002327245,0.032517187,0.717527371,5.41E-05,0.005731446,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.45259800301723924,0.4947712619017015
RNF144B,hsa-mir-182,-0.377612953,0.001773658,0.026382283,0.610173373,0.001200173,0.039899628,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.27114302288548703,9.028667382790683
GALNTL4,hsa-mir-98,0.642528381,6.03E-09,4.16E-07,-0.577849234,0.002485105,0.06060613,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.15909287411742662,0.5447142534963656
KCTD15,hsa-mir-1266,-0.333888794,0.006147635,0.066500586,0.561259099,0.003510729,0.073376756,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.28568934366019977,1.5771933549472101
MYO5B,hsa-mir-432,-0.313235889,0.010439626,0.096383708,0.636006567,0.000632729,0.027214175,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.4141224510174606,0.7798723522088564
MYO5B,hsa-mir-223,-0.372337775,0.002079746,0.029827343,0.567285371,0.003103035,0.068522008,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.4141224510174606,0.8219340434188674
PRR5,hsa-mir-765,-0.319637227,0.008892815,0.086378531,0.549584245,0.004430671,0.083594876,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.471269355608983,1.3109124642216308
ALDH18A1,hsa-mir-182,-0.323491803,0.008061193,0.080603765,0.632849288,0.000686313,0.028657426,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7843382877324666,9.028667382790683
CDC25B,hsa-mir-338,0.612178985,4.71E-08,2.76E-06,-0.585896599,0.002087819,0.054804923,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9747340013232921,0.5035705867496062
STEAP2,hsa-mir-141,-0.329094166,0.006973828,0.07275896,0.534815105,0.005878869,0.097327273,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.830195387833569,4.5453176708474565
ANKRD10,hsa-mir-664,0.333118713,0.006274233,0.067471092,-0.554951107,0.003985255,0.078698217,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7395912592857268,1.3211091665647348
TRDMT1,hsa-mir-145,0.336940399,0.005667774,0.06273326,-0.614140422,0.0010917,0.037786114,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2863993978447871,0.24093897791939958
CASP10,hsa-mir-26b,0.40474409,0.000749469,0.013442548,-0.580031318,0.002371492,0.058968242,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.3236611056562731,0.3835812740586469
ALDH3B1,hsa-mir-874,-0.388050688,0.001284293,0.020556378,0.596850178,0.001635103,0.047677643,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2648950144097165,9.838382864820739
DYNC1LI2,hsa-mir-182,-0.326401157,0.007479319,0.076462753,0.545347607,0.004811331,0.087408855,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8577804861819192,9.028667382790683
PAK1,hsa-mir-203,0.486483158,3.45E-05,0.001025722,-0.649217946,0.000445869,0.022004704,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3160140171249979,0.4947712619017015
CIDEB,hsa-mir-625,0.470698872,6.65E-05,0.001799228,-0.611637769,0.001159098,0.039124441,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4116147636194451,1.1376509698881738
AKAP13,hsa-mir-592,-0.400001006,0.000875892,0.015213634,0.754785065,1.30E-05,0.00218974,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5741873702971318,2.0579267405545716
ILDR2,hsa-mir-500a,0.574190774,4.64E-07,2.23E-05,-0.543112497,0.005023026,0.089594272,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.17576367332114742,0.6670667639650659
PTTG1IP,hsa-mir-98,0.363989425,0.002661473,0.0359637,-0.615866511,0.001047208,0.036874253,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.694281912438669,0.5447142534963656
BAK1,hsa-mir-331,0.414840593,0.000533698,0.01021293,-0.545743175,0.004774661,0.087066291,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7185149205822726,1.0431828355047108
CUX1,hsa-mir-940,-0.448143629,0.000161062,0.00380457,0.650106508,0.000435239,0.021686944,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1713788778940106,0.8244011191428098
PAX8,hsa-mir-653,0.327696558,0.007232296,0.074657411,-0.703612827,8.71E-05,0.007843239,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5070612119150976,2.949118687082989
GPR180,hsa-mir-424,0.551582666,1.59E-06,6.75E-05,-0.566139912,0.00317727,0.069477875,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.759143451506822,0.8452863242821164
IL32,hsa-mir-1266,0.479334294,4.66E-05,0.001326703,-0.601590879,0.001466989,0.044811229,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.41955451186610476,1.5771933549472101
L3MBTL4,hsa-mir-141,0.352313635,0.003717795,0.046193268,-0.564539336,0.003283523,0.070697142,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9523738490659912,4.5453176708474565
C8orf31,hsa-mir-378,0.346324595,0.004392313,0.052255422,-0.561364564,0.003503222,0.073298306,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.21429733419863703,0.7375206885545217
MUC15,hsa-mir-379,0.612040583,4.76E-08,2.78E-06,-0.620876346,0.000926808,0.034347815,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.03369879079932128,0.7019130822617801
H3F3B,hsa-mir-378,0.372810781,0.002050488,0.029491418,-0.564083912,0.003314301,0.0710368,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2806990838626429,0.7375206885545217
TRIB3,hsa-mir-204,0.569110407,6.16E-07,2.88E-05,-0.628820417,0.00076036,0.030562473,targetprofiler-NO,targetscan-Yes,miRanda-NO,7.8470513730825715,0.10297163414087614
TSPAN9,hsa-mir-378,-0.354953736,0.003450864,0.043691167,0.537138174,0.005627753,0.095126911,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.0335434922503026,0.7375206885545217
NSF,hsa-mir-204,0.501819939,1.77E-05,0.000572932,-0.625301753,0.000830585,0.032252717,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7174012324682064,0.10297163414087614
TRIM52,hsa-mir-136,0.344555512,0.00461126,0.054128176,-0.550023637,0.00439269,0.083194463,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.5815808508893046,0.38823669465890376
CDC14A,hsa-mir-204,-0.339187324,0.005335843,0.060081629,0.635106509,0.000647622,0.027624776,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.2412691209229962,0.10297163414087614
CDS2,hsa-mir-874,0.391861987,0.001138472,0.018704245,-0.660477845,0.000326522,0.018235401,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0536547369798859,9.838382864820739
ZC3H8,hsa-mir-584,0.431062958,0.00030236,0.006425183,-0.562761077,0.003405093,0.072139662,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1524678336435374,2.208848832441142
POPDC3,hsa-mir-377,0.522538977,6.78E-06,0.000247495,-0.612318935,0.001140409,0.038797602,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.7249910800163115,0.5793353782878355
TMPPE,hsa-mir-326,-0.335939534,0.005821391,0.063934194,0.653187173,0.000400071,0.020655194,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.3658090221870363,0.3932757190292905
THBS4,hsa-mir-186,-0.337887092,0.005525768,0.061600503,0.675295068,0.000212429,0.014002654,targetprofiler-NO,targetscan-Yes,miRanda-NO,6.51674156053343,0.8739150308976713
PDE4DIP,hsa-mir-10a,-0.355028617,0.003443548,0.043627261,0.634548269,0.00065701,0.027871841,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.5090985204778222,1.767051532037896
APCDD1L,hsa-mir-31,0.46399403,8.71E-05,0.002259467,-0.548443266,0.004530594,0.084590433,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2535414532627854,0.8368724603851131
NFATC3,hsa-mir-1226,-0.387547658,0.001304747,0.020802479,0.552992062,0.004143237,0.080481744,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8795425826065931,0.5289290442010846
UBE2G1,hsa-mir-326,0.31630562,0.009670912,0.09149981,-0.548505997,0.004525051,0.084541497,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8112951860229204,0.3932757190292905
KIAA0247,hsa-mir-21,-0.333355094,0.006235132,0.067163481,0.676060051,0.000207631,0.01380171,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.682978069412279,0.8802281059745701
TFAP2E,hsa-mir-345,0.460359627,0.000100538,0.002552245,-0.541480987,0.00518246,0.091121447,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.365744542971201,0.5437834076383681
RASSF2,hsa-mir-222,-0.386648229,0.001342051,0.021269623,0.533743817,0.005997804,0.098411572,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8751190992955016,10.829865778156416
C21orf59,hsa-mir-145,0.342656348,0.004856993,0.056202078,-0.611958866,0.001150256,0.038974275,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.47331606097933304,0.24093897791939958
IFT88,hsa-mir-592,0.417841153,0.00048148,0.009396107,-0.547093982,0.004651208,0.085821934,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.21205197535939196,2.0579267405545716
PTGFR,hsa-mir-652,0.511056946,1.16E-05,0.000397084,-0.618985356,0.000970769,0.035309433,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9357939461768995,0.7755690610464597
PRCD,hsa-mir-744,0.335322616,0.005917893,0.064688883,-0.550575444,0.004345383,0.082689072,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4706394826221868,0.6025466842227066
RTKN,hsa-mir-642a,0.399337078,0.000895051,0.015482128,-0.622206627,0.000896921,0.033678507,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.631627403291861,2.3474006021598326
SEC61A2,hsa-mir-1976,0.458395811,0.000108581,0.002726859,-0.601251082,0.001478524,0.045024119,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.4205458526709474,1.3372446678324954
OMA1,hsa-mir-592,0.343399829,0.004759449,0.055384946,-0.630776553,0.000723588,0.029648173,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5272726039266903,2.0579267405545716
YPEL1,hsa-mir-1251,0.463542697,8.87E-05,0.002293686,-0.607233246,0.001286435,0.041507648,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7687333492278765,0.036082091131735446
SLC4A7,hsa-mir-195,0.391831156,0.001139589,0.018718687,-0.579736518,0.002386577,0.05917189,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.2328736363754633,0.2828659796341299
ST7L,hsa-mir-204,0.533823672,3.92E-06,0.000152139,-0.636045104,0.000632098,0.02719602,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4935567988557209,0.10297163414087614
TNFSF13,hsa-mir-18b,0.366827903,0.002449164,0.033806309,-0.608689788,0.001243057,0.040682659,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8083819978537748,0.8809149140634682
RAB11FIP3,hsa-mir-1262,0.395008888,0.001029521,0.01728359,-0.642063177,0.000540011,0.024775813,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8817194841573983,1.141544518086633
ERBB3,hsa-mir-203,0.485051421,3.67E-05,0.001080769,-0.709821341,7.06E-05,0.006849979,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6371327876556172,0.4947712619017015
SNRK,hsa-mir-204,0.54841156,1.87E-06,7.84E-05,-0.636326301,0.000627511,0.027076181,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8290460534784438,0.10297163414087614
PPM1E,hsa-mir-429,-0.364838804,0.002596283,0.03531946,0.598175518,0.001586519,0.046851829,targetprofiler-Yes,targetscan-NO,miRanda-NO,3.019850923823441,0.5040901768527462
TUBD1,hsa-mir-1976,0.386383652,0.001353206,0.021406297,-0.554275692,0.004039136,0.079341421,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3018309766431338,1.3372446678324954
CGREF1,hsa-mir-3127,0.311249101,0.010964972,0.099684321,-0.534354457,0.005929765,0.097784895,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.13348067319393797,1.0299655503828864
MYLK3,hsa-mir-203,0.407690874,0.000679503,0.012413235,-0.654732832,0.000383377,0.020112289,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.07764792389512756,0.4947712619017015
CR1,hsa-mir-675,0.56389714,8.21E-07,3.73E-05,-0.540996792,0.005230589,0.091603244,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.13478335088816323,0.051548155957586196
GCN1L1,hsa-mir-585,-0.403042955,0.000792771,0.014061901,0.537593606,0.005579595,0.094740359,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.4615237500475708,0.2861016876412144
KRCC1,hsa-mir-888,-0.324848893,0.007785025,0.078680458,0.532558807,0.006131712,0.099579525,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.6645466141596054,105.49376505259602
ITGA10,hsa-mir-590,0.405282037,0.000736228,0.013245844,-0.611745645,0.001156121,0.039074288,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.28388140367611897,1.2544101744103522
ZFYVE1,hsa-mir-484,-0.331605877,0.006529623,0.069455783,0.597443845,0.001613185,0.04732268,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.5845974645550376,0.906644944768702
CSDE1,hsa-mir-132,0.312935663,0.010517582,0.096898698,-0.552430541,0.004189483,0.081029517,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.5911664677751014,0.42532602610907083
TTC38,hsa-mir-629,0.521865264,7.00E-06,0.000254644,-0.653255082,0.000399324,0.020637109,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.33311468858526383,1.3329442564717202
CHERP,hsa-mir-744,-0.335904614,0.005826816,0.063976058,0.599155771,0.001551387,0.046256711,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7963024670063557,0.6025466842227066
SLC43A3,hsa-mir-10a,-0.349436865,0.004029372,0.049039676,0.614117875,0.001092292,0.037796074,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6924457019744655,1.767051532037896
NUP43,hsa-mir-1976,0.508478314,1.31E-05,0.000441053,-0.548888063,0.004491416,0.084207821,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7972891834179668,1.3372446678324954
TRIM63,hsa-mir-23a,0.379382179,0.001680446,0.025315962,-0.674138206,0.000219868,0.014294016,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.4551295746702006,0.7216925047573296
IQSEC2,hsa-mir-766,0.344836551,0.004575846,0.053826545,-0.553792103,0.004078092,0.079771674,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.2735122843661886,2.0858630580175337
KCNJ12,hsa-mir-940,0.465377356,8.24E-05,0.002156044,-0.538322838,0.005503207,0.094098066,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.1182260137899731,0.8244011191428098
PRR3,hsa-mir-378,0.46576213,8.12E-05,0.00213001,-0.544061786,0.004932177,0.088680423,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6809082611751197,0.7375206885545217
TCL6,hsa-mir-378c,-0.355924041,0.003357125,0.042819612,0.739885353,2.37E-05,0.003260651,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.8341117955842297,0.5342158381327985
CNP,hsa-mir-377,0.677221002,4.27E-10,3.60E-08,-0.556198095,0.003887375,0.077660576,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2557709739267666,0.5793353782878355
CLDN16,hsa-mir-326,0.444307237,0.000186076,0.004293075,-0.654620213,0.000384572,0.020151731,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.008099975503008894,0.3932757190292905
KLHL14,hsa-mir-182,-0.420592375,0.000437735,0.008695381,0.594923113,0.001708016,0.048928733,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.06612696765274993,9.028667382790683
HTR1F,hsa-mir-323,0.625669893,1.94E-08,1.23E-06,-0.541873813,0.005143688,0.090730883,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5284568679923983,0.7790574031780324
PACSIN1,hsa-mir-31,0.361300752,0.002877564,0.038138199,-0.541806982,0.005150267,0.090788061,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.284827530031997,0.8368724603851131
ZDHHC3,hsa-mir-1266,-0.326718983,0.007418038,0.076015098,0.63367757,0.000671889,0.028271225,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9134086056198503,1.5771933549472101
SYTL4,hsa-mir-1251,0.372342199,0.002079471,0.029824481,-0.594896888,0.001709028,0.048944506,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.1359676458150971,0.036082091131735446
HSPA12A,hsa-mir-378c,-0.342711915,0.004849642,0.05614295,0.649231115,0.00044571,0.022003798,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.45272145587003115,0.5342158381327985
SCN11A,hsa-mir-889,0.769988769,4.15E-14,5.87E-12,-0.598001845,0.001592814,0.04695608,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.2373456377870039,0.6826614751432003
RNF24,hsa-mir-497,0.330636741,0.006697985,0.070716623,-0.574920932,0.002644839,0.062755124,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.34035800328549365,0.2788745175324411
DNMT3B,hsa-mir-222,-0.337632115,0.005563703,0.061920447,0.64289598,0.000528234,0.024430593,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.8589253926259179,10.829865778156416
HOXB9,hsa-mir-1976,0.455215612,0.000122872,0.003027601,-0.576623364,0.002550944,0.061488996,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6687873080407339,1.3372446678324954
MME,hsa-mir-31,0.328650637,0.007054961,0.073344851,-0.637825211,0.00060354,0.026452439,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.20588538598618217,0.8368724603851131
CTNNBIP1,hsa-mir-92b,0.438885878,0.000227528,0.005070368,-0.654871079,0.000381913,0.020071922,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5097675950468444,1.2253930408807046
OGFOD1,hsa-mir-200a,-0.44195876,0.000203099,0.004617144,0.679282053,0.000188449,0.012998147,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.0459627543854668,0.6946692350111816
DDX52,hsa-mir-200a,-0.318841087,0.009073612,0.087569515,0.547096404,0.004650989,0.085821014,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6740083757820994,0.6946692350111816
ZDHHC16,hsa-mir-424,0.342029514,0.0049406,0.056906976,-0.566852142,0.003130937,0.068871443,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.621334106572181,0.8452863242821164
SEMA6D,hsa-mir-598,0.401572762,0.000832008,0.014603866,-0.57169498,0.002830851,0.065121657,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.35555083947019417,2.2011495140509525
POU2F2,hsa-mir-29c,-0.320794563,0.008635599,0.084598164,0.53519775,0.005836871,0.096975366,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1585615821466415,0.6118552370040713
FCHSD1,hsa-mir-378,0.499820219,1.93E-05,0.000619858,-0.697525747,0.000106361,0.008942592,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7130854402642129,0.7375206885545217
