mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
MTMR7,hsa-mir-299,0.930976254,0,0,-0.920611628,5.84E-05,0.018634585,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8235506656714207,2.5728905770394817
TNPO2,hsa-mir-1226,0.406150144,0.002548302,0.052809956,-0.785774974,0.004145001,0.088881183,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0774750023152218,7.9406265958662745
TMC6,hsa-let-7i,-0.402628273,0.002799783,0.056603454,0.798531292,0.003207277,0.081588905,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.3589254674421833,1.9438560741623103
C14orf118,hsa-mir-136,0.450846337,0.000704321,0.019807622,-0.775036022,0.005079828,0.095147751,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0073031208656693,5.2411058422787535
RPP14,hsa-mir-136,0.458464953,0.000555637,0.016448861,-0.894286021,0.000203682,0.031247399,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9391370750240651,5.2411058422787535
PCNX,hsa-mir-136,0.410196559,0.00228427,0.048668278,-0.812764461,0.002357691,0.073757414,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.74196477859789,5.2411058422787535
MLL,hsa-mir-136,0.712511975,2.18E-09,3.40E-07,-0.856946267,0.000751198,0.050216912,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6780076745114376,5.2411058422787535
MTMR12,hsa-mir-1266,0.471690208,0.000363293,0.011758321,-0.829691244,0.001579716,0.064616053,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.781595377458748,4.503591078392005
PHF21A,hsa-mir-136,0.495832632,0.000159782,0.006083453,-0.812213369,0.002387055,0.07405153,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7258968881915223,5.2411058422787535
RRAGD,hsa-mir-410,0.487316204,0.000214979,0.007731444,-0.774489934,0.005131175,0.095462573,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.51615586462932,6.386923512724105
ACTR1A,hsa-mir-15b,0.378978721,0.005135092,0.087830507,-0.858082712,0.000725961,0.049591186,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8416471044333698,4.049221732564552
FAM124A,hsa-mir-410,0.468000609,0.000409722,0.012936352,-0.818244363,0.002080142,0.070731262,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2883028604697641,6.386923512724105
ZNF542,hsa-mir-136,0.565181644,1.04E-05,0.000625289,-0.786203426,0.004110564,0.088630464,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.835492205489643,5.2411058422787535
PCGF5,hsa-mir-136,0.908948537,0,0,-0.910268954,9.98E-05,0.02346152,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.681529707141322,5.2411058422787535
USP37,hsa-mir-939,0.455755117,0.000604913,0.017580822,-0.839728148,0.001220449,0.059245225,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.21194045965779,7.023388241964553
ZHX3,hsa-mir-299,0.659674688,7.77E-08,8.76E-06,-0.829595695,0.001583477,0.064676818,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3959547560697827,2.5728905770394817
STRN3,hsa-mir-299,0.480325034,0.000272704,0.00935639,-0.826217462,0.00172081,0.06643741,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6827283476939857,2.5728905770394817
API5,hsa-mir-136,0.673746636,3.22E-08,3.98E-06,-0.818227493,0.002080957,0.07073995,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0899928169904256,5.2411058422787535
KCNN4,hsa-mir-424,-0.381134087,0.004867635,0.084528859,0.792416053,0.003634628,0.085041218,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.016467518857348,5.074269159177386
RHOD,hsa-mir-1266,-0.376708333,0.00543067,0.091386445,0.8392586,0.001235738,0.059483449,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.5357622276017393,4.503591078392005
FOXA1,hsa-mir-132,-0.424835357,0.001520352,0.035807606,0.850400502,0.000909682,0.053653571,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.9631990388170508,1.3431645292887737
SFT2D1,hsa-mir-412,-0.371688382,0.006137607,0.099559267,0.817028966,0.002139476,0.071356555,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.6897526357660235,4.106322701296846
NAP1L1,hsa-mir-299,0.381432538,0.004831582,0.084080571,-0.821168522,0.001942423,0.069118755,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0210721520665538,2.5728905770394817
LPL,hsa-mir-432,0.578103724,5.81E-06,0.000381279,-0.804938772,0.002800733,0.078060647,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.44639698315017945,7.2798851879155375
RERG,hsa-mir-136,0.435814426,0.001106876,0.028111201,-0.807425396,0.002653773,0.076711955,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.16147947249704453,5.2411058422787535
MTMR9,hsa-mir-495,0.413122632,0.002108782,0.045842764,-0.775029635,0.005080426,0.095150825,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7857208285465911,2.7682895862520196
CCDC25,hsa-mir-495,0.628815018,4.60E-07,4.25E-05,-0.785469295,0.004169701,0.089050915,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9682871688937311,2.7682895862520196
ASB1,hsa-mir-299,0.458444583,0.000555993,0.01645694,-0.804541794,0.002824743,0.07828512,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.48091120049417435,2.5728905770394817
JMY,hsa-mir-410,0.465137632,0.000449382,0.013916809,-0.788295783,0.003945419,0.087411198,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5240403391429617,6.386923512724105
GPR135,hsa-mir-136,0.532094174,4.12E-05,0.002002446,-0.775051913,0.005078339,0.095139751,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.2834450125433832,5.2411058422787535
RIC3,hsa-mir-299,0.789128178,2.23E-12,5.74E-10,-0.819339627,0.002027732,0.070111476,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.30037177270480503,2.5728905770394817
PIK3C2A,hsa-mir-410,0.505324841,0.000113723,0.004620815,-0.787821834,0.003982389,0.087686514,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.747348053291398,6.386923512724105
ZHX3,hsa-mir-136,0.660415288,7.43E-08,8.41E-06,-0.830232897,0.001558523,0.064320054,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.3959547560697827,5.2411058422787535
BVES,hsa-mir-1266,0.387736251,0.00412291,0.075049809,-0.824453153,0.001795977,0.067369532,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.15777162749059004,4.503591078392005
KIF27,hsa-mir-186,0.43279671,0.001209053,0.030070893,-0.780113188,0.004620373,0.092200595,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.4320326790577809,3.3215079912766017
ZNF519,hsa-mir-136,0.576798309,6.17E-06,0.00040132,-0.889688128,0.000245006,0.033531926,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8324914867460022,5.2411058422787535
RNMT,hsa-mir-939,0.380113942,0.00499266,0.086077826,-0.89155837,0.000227495,0.032583246,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1795829772705786,7.023388241964553
HS1BP3,hsa-mir-1266,0.391020132,0.003791328,0.070613944,-0.800288339,0.003091704,0.080606394,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7176370391312797,4.503591078392005
MTX3,hsa-mir-299,0.471650118,0.000363771,0.011770984,-0.797504245,0.003276299,0.082154537,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0417497795409003,2.5728905770394817
CHUK,hsa-mir-136,0.407931117,0.002428929,0.050968004,-0.768234234,0.005747021,0.09918646,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.223576200718161,5.2411058422787535
GNA11,hsa-mir-136,0.6185407,7.98E-07,6.87E-05,-0.793204963,0.003577255,0.084581834,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6343345641329242,5.2411058422787535
ZNF660,hsa-mir-136,0.373032861,0.005940802,0.097332301,-0.813553388,0.002316125,0.073319506,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.48659490914843884,5.2411058422787535
DCAF5,hsa-mir-495,0.564731238,1.06E-05,0.00063599,-0.850701539,0.000901885,0.053503853,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8991633316553026,2.7682895862520196
CDV3,hsa-mir-939,0.406778603,0.002505597,0.052153717,-0.855770629,0.000777997,0.050835819,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9403341878855039,7.023388241964553
RPP14,hsa-mir-495,0.458911454,0.000547875,0.01626633,-0.868534009,0.000522712,0.044117011,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9391370750240651,2.7682895862520196
ULK2,hsa-mir-136,0.415904209,0.001953185,0.043268633,-0.818647264,0.002060746,0.070505036,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7510004293065577,5.2411058422787535
NBEA,hsa-mir-495,0.947380222,0,0,-0.781501813,0.00450024,0.091368983,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.1598536304148674,2.7682895862520196
PLD6,hsa-mir-1266,0.464481373,0.000458949,0.014151087,-0.773371315,0.005237549,0.096119694,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.810844280595405,4.503591078392005
DCAF5,hsa-mir-136,0.566475108,9.80E-06,0.000595614,-0.86661278,0.000556364,0.045103692,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8991633316553026,5.2411058422787535
EIF5,hsa-mir-323,0.382571761,0.004696106,0.082386388,-0.774536395,0.005126792,0.095440691,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1093081920206291,45.96965599141725
SETBP1,hsa-mir-136,0.585391966,4.14E-06,0.000285413,-0.84687168,0.001004913,0.055485274,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2539196875153396,5.2411058422787535
WDR17,hsa-mir-136,0.658158997,8.52E-08,9.51E-06,-0.850318798,0.000911806,0.053693577,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7064625268998628,5.2411058422787535
PPP2R5C,hsa-mir-495,0.404240207,0.002682076,0.054852699,-0.780820569,0.004558884,0.091785124,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7565553619005716,2.7682895862520196
PPM1A,hsa-mir-410,0.609545499,1.27E-06,0.000103144,-0.781396131,0.0045093,0.091425361,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.884010715805275,6.386923512724105
RPS6KL1,hsa-mir-1266,0.432719668,0.001211769,0.030120909,-0.792124419,0.003656009,0.085221218,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0583666373378045,4.503591078392005
ZNF292,hsa-mir-495,0.583278601,4.57E-06,0.00031073,-0.795305135,0.00342779,0.083375012,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1669184105890855,2.7682895862520196
PPM1A,hsa-mir-299,0.601705429,1.88E-06,0.000145124,-0.800512056,0.003077214,0.080487041,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.884010715805275,2.5728905770394817
ESYT2,hsa-mir-410,0.790789691,1.87E-12,4.85E-10,-0.846186869,0.00102423,0.055841117,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6915849362964472,6.386923512724105
C5orf24,hsa-mir-136,0.454911547,0.000621039,0.017949586,-0.803654317,0.002878971,0.078796529,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9502207531846828,5.2411058422787535
ZNF354C,hsa-mir-410,0.615501972,9.35E-07,7.90E-05,-0.80892248,0.00256811,0.075895574,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5350002655451328,6.386923512724105
ZNF532,hsa-mir-299,0.38021307,0.004980389,0.085931423,-0.851131308,0.000890841,0.053261202,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6893454102085349,2.5728905770394817
DCAF10,hsa-mir-31,0.576471507,6.26E-06,0.000406418,-0.815233864,0.002229408,0.072346832,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0624735734400654,13.52527557993093
KIAA1377,hsa-mir-299,0.397932084,0.003169212,0.06199927,-0.773682089,0.005207835,0.095957023,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3750675934375863,2.5728905770394817
TMEM56,hsa-mir-1266,0.444150908,0.000863624,0.023222942,-0.8704904,0.000490049,0.043158564,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.41461587939800076,4.503591078392005
MTMR9,hsa-mir-1180,0.598668232,2.19E-06,0.000165047,-0.872387314,0.000459877,0.04222584,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7857208285465911,7.615705031909828
REEP2,hsa-mir-299,0.398774557,0.003099927,0.061007933,-0.821639854,0.001920879,0.068872349,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.27249314288282933,2.5728905770394817
GPAM,hsa-mir-186,0.626975659,5.09E-07,4.63E-05,-0.796516398,0.003343722,0.082709257,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.224869531552946,3.3215079912766017
NEGR1,hsa-mir-495,0.54006119,3.00E-05,0.001534453,-0.806390066,0.002714246,0.077277198,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.06454284355842613,2.7682895862520196
CNTLN,hsa-mir-136,0.732617762,4.50E-10,7.94E-08,-0.8503949,0.000909827,0.053657503,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6520505950238701,5.2411058422787535
ACTR1A,hsa-mir-107,0.412979407,0.002117084,0.045976158,-0.785082302,0.004201126,0.089277871,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8416471044333698,3.587185713103674
AFF3,hsa-mir-1180,0.637347196,2.87E-07,2.80E-05,-0.781087146,0.004535869,0.091616626,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.10226461366455601,7.615705031909828
IARS,hsa-let-7i,0.403428819,0.002740765,0.055728452,-0.804075382,0.002853147,0.078557951,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.3582875367829297,1.9438560741623103
ARHGAP5,hsa-mir-495,0.52233807,6.03E-05,0.002743709,-0.834737957,0.001390396,0.061907341,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8163421972991364,2.7682895862520196
FAM168B,hsa-mir-1254,0.387250196,0.004174097,0.075713978,-0.787855521,0.003979753,0.087662928,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.48592675701510574,5.216067154808268
MYSM1,hsa-mir-331,0.424315422,0.001542975,0.036214208,-0.874863407,0.000422634,0.040935024,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.434413296978275,6.73805910644318
PKM2,hsa-mir-484,-0.417311926,0.001878406,0.042024385,0.803863099,0.002866145,0.078683422,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.7264024729419096,4.796354463983094
SGTB,hsa-mir-136,0.408148253,0.002414719,0.050745751,-0.846379123,0.001018779,0.055744516,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7838724993796389,5.2411058422787535
PHIP,hsa-mir-495,0.602583767,1.80E-06,0.000139837,-0.801821957,0.00299338,0.07981809,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1318535242474088,2.7682895862520196
TUB,hsa-mir-484,0.511754887,8.98E-05,0.00381248,-0.78656062,0.004082016,0.088411714,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.2663851053467955,4.796354463983094
PPP1CB,hsa-mir-1266,0.406276945,0.002539634,0.05267814,-0.821814355,0.001912949,0.068771385,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5648517495428768,4.503591078392005
DNAJC15,hsa-mir-3653,0.425802933,0.001479038,0.035072108,-0.800454995,0.003080905,0.080521225,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.970096103565549,7.456095851404333
DSCAML1,hsa-mir-432,0.981703379,0,0,-0.773435644,0.005231388,0.096087542,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.3091811228577742,7.2798851879155375
LPHN1,hsa-mir-1226,0.402076413,0.00284112,0.057216563,-0.79288914,0.003600142,0.084767995,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9350291863465271,7.9406265958662745
XK,hsa-mir-1254,0.618997143,7.79E-07,6.73E-05,-0.797695857,0.003263339,0.082051676,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7344566115358003,5.216067154808268
SEC63,hsa-mir-495,0.412674626,0.002134848,0.046259214,-0.841712381,0.001157403,0.058181752,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9059054723959105,2.7682895862520196
PPP2R5E,hsa-mir-495,0.541571204,2.82E-05,0.001457591,-0.774006891,0.005176912,0.095756305,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.991031745550559,2.7682895862520196
EGLN1,hsa-mir-495,0.540242558,2.97E-05,0.001525127,-0.826965766,0.00168965,0.06603557,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8653113479020674,2.7682895862520196
WRN,hsa-mir-136,0.42467177,0.001527437,0.035934429,-0.833605049,0.001431328,0.06247773,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.220742373044129,5.2411058422787535
PCM1,hsa-mir-410,0.861564945,0,0,-0.784951367,0.004211798,0.08935814,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.6743862684761832,6.386923512724105
DNAJC18,hsa-mir-136,0.791834423,1.66E-12,4.36E-10,-0.859310753,0.000699414,0.048923261,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5107224228495743,5.2411058422787535
ANKHD1,hsa-mir-136,0.680876654,2.02E-08,2.61E-06,-0.831305015,0.001517202,0.063749037,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0085092562846376,5.2411058422787535
WDR17,hsa-mir-186,0.444896218,0.000844415,0.02282021,-0.863460055,0.000615106,0.046782561,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7064625268998628,3.3215079912766017
THUMPD1,hsa-mir-484,0.406963512,0.002493153,0.051960323,-0.866386692,0.000560429,0.045221026,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.963781561931539,4.796354463983094
ZNF516,hsa-mir-136,0.733951337,4.03E-10,7.18E-08,-0.824731132,0.001783974,0.067232076,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4902782176697561,5.2411058422787535
FOXP2,hsa-mir-136,0.484728288,0.000234905,0.008300268,-0.825553184,0.001748829,0.066807413,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.11722737577614423,5.2411058422787535
ZNF84,hsa-mir-136,0.527274818,4.98E-05,0.002343908,-0.776142771,0.004976925,0.094506368,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4047856082572017,5.2411058422787535
LONRF2,hsa-mir-299,0.840045738,3.77E-15,1.39E-12,-0.851008429,0.000893988,0.05333487,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.1308746999016277,2.5728905770394817
BAIAP2,hsa-mir-484,-0.404016424,0.00269815,0.055095533,0.848425863,0.000962091,0.054658,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.8713207554286306,4.796354463983094
MLXIP,hsa-mir-136,0.408349246,0.002401633,0.050538721,-0.833652171,0.001429608,0.062459375,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3227847877460824,5.2411058422787535
RPS6KL1,hsa-mir-939,0.416293518,0.001932244,0.042922342,-0.802135922,0.002973541,0.079663153,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0583666373378045,7.023388241964553
EPM2A,hsa-mir-495,0.528721144,4.71E-05,0.002236852,-0.770124664,0.005555484,0.098030029,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.14164902584529093,2.7682895862520196
LRRC58,hsa-mir-136,0.415531029,0.001973448,0.043606,-0.877342765,0.000387677,0.039672726,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5019651175315865,5.2411058422787535
MTX3,hsa-mir-495,0.486450613,0.000221465,0.007917875,-0.813925506,0.00229671,0.073094229,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0417497795409003,2.7682895862520196
FGFR3,hsa-let-7i,-0.420232396,0.001731351,0.039499965,0.867964389,0.000532524,0.044420996,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.7648747650256484,1.9438560741623103
SLMO1,hsa-mir-15b,0.412064776,0.002170791,0.046845132,-0.806136846,0.002729191,0.077411185,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.259430262269487,4.049221732564552
RPP14,hsa-mir-410,0.457199916,0.000578171,0.01696839,-0.883853753,0.000306275,0.036423265,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9391370750240651,6.386923512724105
DYNC1I1,hsa-mir-410,0.466056998,0.000436283,0.013595184,-0.799044501,0.003173194,0.081322049,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.13750763045732556,6.386923512724105
TEAD1,hsa-mir-495,0.472464566,0.000354177,0.011521428,-0.771486961,0.005420398,0.097227804,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.26347890298455273,2.7682895862520196
ITSN2,hsa-mir-3653,0.377953083,0.005266825,0.089426482,-0.836896975,0.001314825,0.060772385,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2565467452469146,7.456095851404333
NAP1L1,hsa-mir-186,0.49120705,0.000187906,0.006936454,-0.858825793,0.000709809,0.04918774,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0210721520665538,3.3215079912766017
JMY,hsa-mir-136,0.460144962,0.000526938,0.015773019,-0.859468465,0.000696059,0.04884171,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5240403391429617,5.2411058422787535
MTMR7,hsa-mir-410,0.936308758,0,0,-0.85330846,0.00083645,0.052098116,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8235506656714207,6.386923512724105
EPHA7,hsa-mir-15b,0.388198724,0.004074721,0.074418175,-0.777310876,0.004869993,0.093810111,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.09009541113012617,4.049221732564552
XPO7,hsa-mir-136,0.445215757,0.000836298,0.022648525,-0.790163165,0.003802223,0.086313703,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4362878573287756,5.2411058422787535
PPM1A,hsa-mir-136,0.609754821,1.26E-06,0.000102199,-0.876846399,0.000394494,0.039936325,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.884010715805275,5.2411058422787535
LONRF2,hsa-mir-495,0.850067135,8.88E-16,3.49E-13,-0.794033647,0.003517714,0.084108322,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.1308746999016277,2.7682895862520196
DDHD2,hsa-mir-136,0.518624348,6.94E-05,0.003083216,-0.852136637,0.000865404,0.052709314,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7771622664958859,5.2411058422787535
CNNM1,hsa-mir-484,0.562072821,1.19E-05,0.000702076,-0.861656074,0.000650757,0.047708864,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5149909596229854,4.796354463983094
UBXN7,hsa-mir-136,0.405378845,0.002601595,0.053631395,-0.824568265,0.001790999,0.067310598,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3845031455950954,5.2411058422787535
FAM124A,hsa-mir-495,0.481773029,0.000259704,0.00899915,-0.781260396,0.004520958,0.091512954,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2883028604697641,2.7682895862520196
TNIK,hsa-mir-186,0.540879752,2.90E-05,0.001492364,-0.828412237,0.001630617,0.0653087,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.37048542820942904,3.3215079912766017
LOC100128239,hsa-mir-1180,0.588374563,3.60E-06,0.000252911,-0.76884191,0.005684931,0.098819039,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.11876495998879125,7.615705031909828
KIF1B,hsa-mir-136,0.695755337,7.35E-09,1.04E-06,-0.824932445,0.001775319,0.06712218,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6274933556194952,5.2411058422787535
NECAB1,hsa-mir-132,0.469054377,0.000395942,0.012592052,-0.788788497,0.003907256,0.0871397,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.11059910137036592,1.3431645292887737
MAPRE1,hsa-mir-939,0.386254004,0.004280758,0.077106351,-0.772946904,0.005278329,0.096379004,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9768133673916563,7.023388241964553
DCUN1D2,hsa-mir-136,0.471684565,0.000363361,0.011760039,-0.866716791,0.000554501,0.045042428,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1852685127558504,5.2411058422787535
ACAT1,hsa-mir-100,0.422718128,0.00161437,0.037469742,-0.787644101,0.003996319,0.087797581,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.4561747955669408,0.5843345079897106
SUPT16H,hsa-mir-1226,0.387900662,0.004105722,0.07482573,-0.843435618,0.001104663,0.057251917,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.2895397339743426,7.9406265958662745
RERE,hsa-mir-495,0.413852645,0.002066914,0.04515175,-0.782479413,0.004417059,0.090814775,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5825270057045335,2.7682895862520196
PLEKHA5,hsa-mir-107,0.408483053,0.002392955,0.050403636,-0.812627199,0.002364979,0.073830442,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7727171867068556,3.587185713103674
RUNX1T1,hsa-mir-495,0.46278336,0.000484564,0.014767523,-0.773559772,0.005219515,0.096026417,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.18502024356576277,2.7682895862520196
TPCN2,hsa-mir-766,0.559602913,1.32E-05,0.000768865,-0.806023373,0.002735908,0.077465231,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0958313247266396,3.6520935354922974
KLHDC10,hsa-mir-1254,0.379135542,0.005115207,0.087595562,-0.820216048,0.00198651,0.069648494,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.285288797309831,5.216067154808268
KCTD15,hsa-mir-132,0.387107817,0.004189197,0.075912323,-0.794917411,0.003455029,0.083599017,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6346208363673106,1.3431645292887737
CASP8AP2,hsa-mir-495,0.56885464,8.82E-06,0.00054451,-0.781994346,0.004458189,0.091089446,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2220959814676784,2.7682895862520196
DYNC1I1,hsa-mir-299,0.464574588,0.000457579,0.014116662,-0.815834236,0.002199023,0.072009797,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.13750763045732556,2.5728905770394817
GJC1,hsa-mir-299,0.552094571,1.82E-05,0.001009045,-0.784963856,0.004210779,0.089348299,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.43145337316806315,2.5728905770394817
EPHA7,hsa-mir-299,0.388897055,0.004002894,0.073468254,-0.859102535,0.000703863,0.04902819,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.09009541113012617,2.5728905770394817
TNPO2,hsa-mir-495,0.477093844,0.000303872,0.010202675,-0.800561046,0.003074047,0.080457591,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0774750023152218,2.7682895862520196
ZNF532,hsa-mir-410,0.379852181,0.005025191,0.08648427,-0.791306318,0.003716483,0.08567104,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6893454102085349,6.386923512724105
GZF1,hsa-mir-939,0.42586127,0.001476579,0.035024731,-0.861735395,0.000649158,0.047667407,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9812372471361588,7.023388241964553
CNNM1,hsa-mir-299,0.581868794,4.88E-06,0.000328679,-0.852495313,0.000856463,0.052523717,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5149909596229854,2.5728905770394817
MYSM1,hsa-mir-107,0.397702745,0.003188309,0.062268903,-0.795707989,0.003399658,0.083150294,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.434413296978275,3.587185713103674
