mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
THUMPD1,hsa-mir-484,0.240388321,9.75E-08,3.43E-06,-0.533277896,0.00019361,0.008935143,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.924383931323609,1.8978139566066579
RPS6KA5,hsa-mir-495,-0.11491992,0.011750299,0.054684197,0.755603298,3.06E-09,1.80E-06,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6535301614751496,0.3413080837429528
ASTN1,hsa-mir-17,0.10303782,0.023972461,0.092977173,-0.513321529,0.000366174,0.013898654,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.41257180026580476,1.656091280496897
GIN1,hsa-mir-379,-0.118974787,0.009078538,0.044968902,0.481140858,0.000945665,0.026358015,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8000377530097645,0.32087019108337556
ATPAF1,hsa-mir-141,0.257229553,1.08E-08,5.03E-07,-0.493142014,0.000671077,0.020997247,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6054891632175274,1.711589034246851
TAPT1,hsa-mir-380,-0.131504928,0.003899752,0.023516215,0.43417354,0.003233282,0.058475444,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6302502513656963,0.687939842085599
HOOK3,hsa-mir-584,-0.105111182,0.021264853,0.085145872,0.443490222,0.002568115,0.050514848,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7127490260689119,2.0276194330060755
PDE5A,hsa-mir-183,0.279541689,4.57E-10,3.07E-08,-0.472168921,0.001212337,0.031081794,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.657443655116244,3.3582592596064034
TXNRD1,hsa-mir-452,0.214719721,2.06E-06,4.75E-05,-0.420409544,0.004491936,0.071687883,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.021184749616608,1.4807770385222563
LCORL,hsa-mir-340,0.140959939,0.001963526,0.013752225,-0.49424797,0.000649785,0.020522813,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8782455973024437,0.8338266127112155
PPP1R13L,hsa-mir-17,-0.12412469,0.006471533,0.034750498,0.521529528,0.000283091,0.011603873,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9758798212029628,1.656091280496897
MAGI2,hsa-mir-23b,0.128736091,0.004729913,0.027314387,-0.46178814,0.001602762,0.037340308,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.715832647911508,0.7730188912013324
ING3,hsa-mir-17,0.137711294,0.002497424,0.016610109,-0.464944218,0.001473689,0.035373035,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8688179254959335,1.656091280496897
EPB41L4B,hsa-mir-625,-0.183534201,5.23E-05,0.000725341,0.529253237,0.000220868,0.009789915,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.2969309821588832,1.0899779542328898
CBFA2T2,hsa-mir-25,0.323905734,3.47E-13,4.80E-11,-0.525698571,0.000247778,0.010603491,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2564322097503204,1.8292872712418002
PPAT,hsa-mir-203,-0.155743187,0.000616656,0.005457811,0.589189695,2.58E-05,0.002127859,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.633126194275715,0.8036784341685153
FXN,hsa-mir-17,0.429257365,0,0,-0.404904243,0.0064038,0.089040383,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9232898590888505,1.656091280496897
PPP1R9B,hsa-mir-944,-0.10578017,0.02044984,0.082740402,0.53275578,0.000196965,0.00904844,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.3590929058255334,2.87176017818961
MOCS1,hsa-mir-30b,-0.113552576,0.012796574,0.058302129,0.509941271,0.000406348,0.014900471,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6453063078955527,0.7615979841493458
PHF8,hsa-mir-25,0.398717256,0,0,-0.463726052,0.001522372,0.036132859,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9357309282422394,1.8292872712418002
FURIN,hsa-mir-577,-0.143491567,0.001622285,0.011821675,0.659715143,1.11E-06,0.000198267,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1553328406518664,3.115700513793149
ENKUR,hsa-mir-149,-0.111728477,0.014319879,0.063413927,0.474148817,0.001148327,0.03000903,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.25691100260391386,1.5517522749950832
LONRF2,hsa-mir-766,0.105680893,0.020569044,0.08309433,-0.489327777,0.000749386,0.022609583,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2300703835329156,2.313785238632891
PTGER4,hsa-mir-624,-0.138211845,0.00240735,0.016143958,0.516276033,0.000334029,0.013030039,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.605090726444962,0.891046518664657
AATK,hsa-mir-625,-0.177474171,9.26E-05,0.001164112,0.622283511,6.49E-06,0.000764701,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1583692600102684,1.0899779542328898
BCL2,hsa-mir-380,-0.110462363,0.015468871,0.067207077,0.470954138,0.001253165,0.031764898,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7765020402156789,0.687939842085599
RCHY1,hsa-mir-942,0.159648347,0.000446183,0.004207547,-0.40991397,0.005720762,0.083140382,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6348864469581688,1.742381263439739
FGF13,hsa-mir-141,0.123330871,0.006823599,0.036187988,-0.422106233,0.004316645,0.069976784,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5900789460240131,1.711589034246851
FAM129B,hsa-mir-17,-0.12645147,0.005531507,0.030806373,0.410119193,0.005694186,0.082906037,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.45636632610872657,1.656091280496897
ZNF10,hsa-mir-758,-0.105593488,0.020674492,0.083409616,0.426666991,0.00387474,0.065462294,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0226294005496546,0.6766156283997797
RAI1,hsa-mir-147b,-0.123091058,0.006933282,0.036630831,0.442353865,0.002642192,0.051434392,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9913770593966388,2.358438045306628
C8orf33,hsa-mir-548q,0.163603911,0.000319057,0.003203171,-0.551320221,0.000105055,0.0058256,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.351572330048622,1.909237631683258
BMPR1B,hsa-mir-1266,-0.103620869,0.023182475,0.090756548,0.682935364,3.27E-07,7.67E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.085358745116901,0.9992493757861575
AGPAT4,hsa-mir-548s,-0.162988876,0.000336304,0.003343683,0.511848612,0.000383217,0.014330258,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.7547531561581802,1.951359994720553
PLXNB3,hsa-mir-212,-0.103219817,0.023723407,0.092271279,0.43952564,0.002834786,0.053853963,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.7509819499446324,0.9899083273457497
DGCR2,hsa-mir-95,0.10409335,0.022558928,0.088949056,-0.628567474,4.91E-06,0.000618529,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.109683308928213,0.5315224062109871
CAMTA1,hsa-mir-23b,0.174889786,0.000117457,0.001415194,-0.527123129,0.000236657,0.010262021,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0243517981802661,0.7730188912013324
NCOA3,hsa-mir-99a,-0.151904248,0.000841497,0.007006231,0.405468243,0.006323529,0.08838945,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.3142342903915858,0.3005359401646554
LMAN1L,hsa-mir-625,-0.113071699,0.013183606,0.05961459,0.867909056,2.42E-14,6.10E-11,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.25750277505776736,1.0899779542328898
ZNF747,hsa-mir-15b,0.158770716,0.000480149,0.004465515,-0.44062196,0.002758712,0.052921025,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9967313344240928,2.0178701517077338
INPP5J,hsa-mir-15b,0.187630865,3.52E-05,0.000521311,-0.441089711,0.002726805,0.05251008,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4252970882136667,2.0178701517077338
FOSL1,hsa-mir-651,-0.109573347,0.016323249,0.069976018,0.399625167,0.007198988,0.095632737,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0834672976340949,1.5793257741094657
SPRR2E,hsa-mir-708,-0.106081399,0.020091817,0.081688416,0.503380975,0.000495808,0.017071725,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.4109491478205268,2.530408166098512
CPSF7,hsa-mir-25,0.166296418,0.000252824,0.002651334,-0.512370205,0.000377102,0.014175665,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0639851905786202,1.8292872712418002
C9orf3,hsa-mir-185,-0.169536837,0.000190171,0.00210247,0.401988157,0.006833076,0.09273702,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0130050040587735,1.5947311250739304
TFR2,hsa-let-7d,0.121244071,0.00783232,0.040168479,-0.425886075,0.00394747,0.066214408,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.552340288939855,1.6293810882909778
GCNT2,hsa-mir-944,0.152619855,0.00079455,0.00669337,-0.460134025,0.001674335,0.038356129,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6871846386199626,2.87176017818961
GPR180,hsa-mir-429,-0.111030694,0.01494347,0.0654932,0.439440623,0.002840762,0.053919843,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.5804499610056906,1.0832961849946305
ZBED1,hsa-mir-23b,0.220866466,1.02E-06,2.61E-05,-0.410753777,0.005612686,0.082200222,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.130092160976578,0.7730188912013324
PHLDB1,hsa-mir-378,-0.174085561,0.000126391,0.001502431,0.424865895,0.004044282,0.067203825,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.4814794649396428,0.3047417390058125
ACADSB,hsa-mir-96,0.207575199,4.52E-06,9.28E-05,-0.445227403,0.002458406,0.049144969,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3155959738003775,3.1608819654514546
PLCB3,hsa-mir-432,0.117327149,0.010090958,0.048719946,-0.507554425,0.000437059,0.015677828,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3272048059280275,0.5078276819463698
UCN2,hsa-mir-549,-0.140519847,0.002029152,0.014113607,0.410018834,0.005707169,0.083019032,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.740848743997639,1.6581703598225919
TREM1,hsa-mir-217,-0.120402524,0.008275432,0.041901134,0.554464635,9.41E-05,0.005377769,targetprofiler-NO,targetscan-Yes,miRanda-NO,8.546894122229167,0.4814479243790548
RAB43,hsa-mir-182,-0.201526996,8.61E-06,0.000160231,0.448039781,0.00228954,0.0469537,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4132109553114671,2.623309012648329
NRP2,hsa-mir-141,-0.17099425,0.000167026,0.001890767,0.456036223,0.001863984,0.041114516,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.6917635325886797,1.711589034246851
IRS1,hsa-mir-664,-0.145600448,0.001380541,0.010398022,0.500529003,0.000539938,0.018094292,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4605456542217659,0.7904964776034531
PCBP2,hsa-mir-93,0.136649492,0.002698751,0.017655943,-0.494330795,0.000648215,0.020495237,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9858787912729312,2.8644525845689044
CNST,hsa-mir-584,-0.271533339,1.47E-09,8.68E-08,0.495620016,0.000624213,0.01997979,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8308126763886946,2.0276194330060755
DNA2,hsa-mir-203,-0.246056737,4.74E-08,1.83E-06,0.62696366,5.27E-06,0.000653991,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.412596480636814,0.8036784341685153
KDELR2,hsa-mir-935,0.13027851,0.004249658,0.025128557,-0.416699087,0.004897069,0.075589274,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3979638524237419,1.3499053601947635
PAX6,hsa-mir-17,0.291359292,7.59E-11,6.21E-09,-0.42876245,0.003685344,0.063483679,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1296858269870746,1.656091280496897
PRKCE,hsa-mir-17,0.103331046,0.0235723,0.091858065,-0.419327248,0.004606971,0.072788491,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.760507734009323,1.656091280496897
RNF152,hsa-mir-335,-0.156131612,0.000597324,0.0053183,0.466245916,0.0014232,0.034560869,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9853392418913147,1.3793193401258736
C2orf67,hsa-mir-17,0.119636602,0.00869802,0.043513624,-0.485157791,0.000844265,0.024420731,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6893451848774877,1.656091280496897
SLC25A43,hsa-mir-3934,-0.129415186,0.004512736,0.026329841,0.537966395,0.00016572,0.008015171,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.947735663997767,2.619507771936915
TTYH2,hsa-mir-183,0.108659589,0.017244201,0.072939641,-0.522240685,0.000276763,0.011435301,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2221870682430198,3.3582592596064034
ID4,hsa-mir-203,-0.109703779,0.016195367,0.069569581,0.405028784,0.006385999,0.088899595,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2931949398241157,0.8036784341685153
LONRF2,hsa-mir-141,0.187518302,3.56E-05,0.000526123,-0.465205632,0.001463424,0.035215751,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2300703835329156,1.711589034246851
TNKS,hsa-mir-25,0.212039038,2.77E-06,6.13E-05,-0.464694101,0.00148357,0.035542877,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9221175392984986,1.8292872712418002
TMED4,hsa-mir-185,0.191343291,2.44E-05,0.000384292,-0.501730873,0.000520929,0.017653798,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9535382170632709,1.5947311250739304
RTN4R,hsa-mir-99b,0.174212338,0.000124941,0.001488628,-0.425919301,0.003944352,0.066171363,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.3283108012353377,1.4759837820659336
IRS1,hsa-mir-488,-0.102025765,0.025399034,0.096998527,0.530561811,0.000211647,0.009509314,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4605456542217659,0.19474590302736888
XK,hsa-mir-382,-0.169044481,0.000198647,0.002178619,0.415285522,0.005059586,0.077133506,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.726981293896622,0.7283967193541555
ZNF512,hsa-mir-17,0.252477443,2.04E-08,8.80E-07,-0.561587084,7.30E-05,0.00451951,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1904592063167514,1.656091280496897
ITGAX,hsa-mir-2355,-0.134435916,0.003166757,0.02001094,0.433750857,0.003266752,0.058859793,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.5390060036974207,3.0944151394195316
ZNF518B,hsa-mir-3684,0.105077797,0.021306254,0.085264672,-0.435312783,0.003144565,0.057488648,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2510857158729316,1.1904687151517734
GTF3C3,hsa-mir-25,0.104125287,0.022517308,0.088825718,-0.685617734,2.82E-07,6.81E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2185793306205612,1.8292872712418002
RPS6KA5,hsa-mir-130b,0.103971958,0.022717729,0.089417565,-0.401663456,0.006882382,0.09316933,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.6535301614751496,3.2743008846469515
DISC1,hsa-mir-708,0.134672883,0.003113348,0.01975029,-0.491807943,0.000697591,0.021540257,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1925710169817312,2.530408166098512
CASP2,hsa-mir-378c,0.216046386,1.77E-06,4.18E-05,-0.402703507,0.006725527,0.091786644,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.3595115913060796,0.2174535142158822
CLDN10,hsa-mir-660,0.14279386,0.001710445,0.012324756,-0.470101532,0.001282545,0.032254391,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.14529969380192148,0.8484247858688665
RIC8A,hsa-mir-22,0.217669982,1.48E-06,3.57E-05,-0.451773622,0.002081199,0.04417623,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.3437491222200566,0.9458165039109742
F5,hsa-mir-141,-0.133157685,0.003469476,0.021486063,0.476053027,0.001089621,0.028963846,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4267691375645182,1.711589034246851
CBS,hsa-mir-942,0.269044225,2.10E-09,1.19E-07,-0.609256826,1.14E-05,0.001159548,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,3.649996830046496,1.742381263439739
MAGI1,hsa-mir-150,0.10950902,0.016386643,0.070180678,-0.418144843,0.004735575,0.074048541,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.33869127415728684,1.1709859241553229
MURC,hsa-mir-3127,-0.106740909,0.01932695,0.079382682,0.616824742,8.24E-06,0.000912071,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.17958312475062577,1.7476453072245606
ZNF347,hsa-mir-25,0.102848512,0.024233914,0.093711677,-0.535586553,0.000179386,0.00846723,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5360635306093218,1.8292872712418002
ZFP3,hsa-mir-766,0.131954461,0.003778176,0.022948991,-0.420891447,0.004441528,0.071173459,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6180734525706125,2.313785238632891
ZNF740,hsa-mir-378,0.235496503,1.79E-07,5.81E-06,-0.443193851,0.002587256,0.05076431,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2894831764613575,0.3047417390058125
CNKSR2,hsa-mir-590,0.129447553,0.004502613,0.02628446,-0.400510872,0.007059897,0.094540678,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6693622626463833,1.5944256127156722
BDKRB2,hsa-mir-942,-0.153589715,0.000734783,0.006285043,0.567565834,5.87E-05,0.00386093,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.867008278544823,1.742381263439739
C1orf162,hsa-mir-549,-0.111367126,0.014639893,0.064487334,0.57671966,4.18E-05,0.003012113,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.0245055099482085,1.6581703598225919
GP1BA,hsa-mir-299,-0.155359826,0.000636304,0.005597969,0.396399916,0.007725696,0.099870936,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0933520902112714,0.2002581693712025
SYNGR3,hsa-mir-1271,0.123898393,0.0065702,0.035153612,-0.427252923,0.003820942,0.064921766,targetprofiler-Yes,targetscan-NO,miRanda-NO,6.819528826527607,1.563539845605145
SHROOM3,hsa-mir-942,0.106451761,0.01965911,0.080375279,-0.396643879,0.007684724,0.099547467,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.23995151051920333,1.742381263439739
RFTN1,hsa-mir-378,-0.136553019,0.002717757,0.017751353,0.421341394,0.004394909,0.070742992,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.6696935016671732,0.3047417390058125
B3GNT9,hsa-mir-625,-0.166138614,0.000256321,0.002680723,0.423348489,0.00419212,0.068758765,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8644884278313338,1.0899779542328898
APPL1,hsa-mir-25,0.150415764,0.000947475,0.00770178,-0.515861904,0.000338376,0.013152904,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.5239092834862905,1.8292872712418002
MFF,hsa-mir-141,0.116567464,0.010590629,0.050544643,-0.435014352,0.003167596,0.057733755,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9574137354975298,1.711589034246851
WDSUB1,hsa-mir-944,0.106665489,0.019413114,0.079633047,-0.438242375,0.002926172,0.054922012,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8398100029220622,2.87176017818961
CASK,hsa-mir-466,0.238104942,1.30E-07,4.39E-06,-0.408874658,0.005857012,0.084379807,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8110288703344788,1.8101459275814589
ZNF24,hsa-mir-25,0.185824914,4.20E-05,0.000603726,-0.699465862,1.28E-07,3.67E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.786270792245309,1.8292872712418002
MMP11,hsa-mir-1976,-0.260695164,6.74E-09,3.33E-07,0.399796487,0.007171901,0.095422242,targetprofiler-Yes,targetscan-Yes,miRanda-NO,36.11822170393056,1.6280099901793201
TMEM87A,hsa-mir-193b,0.120125978,0.008425852,0.042480545,-0.559732122,7.80E-05,0.004739953,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9989737195414704,3.625430163259503
ARHGEF4,hsa-mir-301b,-0.154324078,0.000692329,0.005988662,0.432026753,0.003406447,0.060432648,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.1682394866762869,6.77145602268994
ENOPH1,hsa-mir-203,-0.108685404,0.017217573,0.072850471,0.619428251,7.36E-06,0.000837822,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.101646894105261,0.8036784341685153
ATPAF1,hsa-mir-200c,0.168382876,0.000210594,0.002285002,-0.472688644,0.001195234,0.030805215,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6054891632175274,1.534260772762252
KIAA1522,hsa-mir-378,0.144636745,0.001486577,0.011031536,-0.598908179,1.75E-05,0.001596634,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9502620911728971,0.3047417390058125
DZIP1,hsa-mir-17,0.222147342,8.84E-07,2.30E-05,-0.46782983,0.001363841,0.0336049,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8027064730478102,1.656091280496897
COX11,hsa-mir-141,0.165137625,0.000279575,0.002876923,-0.420229585,0.004510888,0.071879182,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8371489683808316,1.711589034246851
ANGEL2,hsa-mir-93,0.203653256,6.88E-06,0.000132619,-0.489734636,0.00074066,0.022425881,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0398098825796487,2.8644525845689044
TNFAIP8L3,hsa-mir-93,-0.207790221,4.42E-06,9.10E-05,0.447759575,0.002305893,0.047165839,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.4273977687620819,2.8644525845689044
PHLDB2,hsa-mir-944,0.216082996,1.77E-06,4.17E-05,-0.499946569,0.000549372,0.018309248,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.3775667555937052,2.87176017818961
MGAT2,hsa-mir-495,0.102313646,0.024985975,0.095837745,-0.414140828,0.005194613,0.078355362,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.4817241700475736,0.3413080837429528
ODF2L,hsa-mir-200c,-0.161846404,0.000370673,0.003619544,0.672780687,5.66E-07,0.000117605,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.5248318487111587,1.534260772762252
RPRD2,hsa-mir-466,0.116060276,0.010936319,0.051798081,-0.433959455,0.003250197,0.058684818,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8896913965361654,1.8101459275814589
SMARCA2,hsa-mir-942,0.194256574,1.82E-05,0.000300914,-0.473242333,0.001177251,0.030491396,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6596292218819426,1.742381263439739
MAP2K7,hsa-mir-3940,0.122864408,0.007038392,0.037057097,-0.425158144,0.004016339,0.066915722,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0800920514715149,2.601723187320197
NOL6,hsa-mir-205,-0.118621704,0.009287548,0.045758976,0.444473549,0.002505497,0.049724472,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.054755180146943,2.353456768102772
MCM9,hsa-mir-25,0.189697735,2.87E-05,0.000440323,-0.56340989,6.84E-05,0.004304613,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2610248707711496,1.8292872712418002
