mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
PHF20L1,hsa-mir-21,-0.137155941,0.019247311,0.089978396,0.444189338,0.010870128,0.096772687,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9297458037435835,7.929934683042985
C18orf25,hsa-mir-10b,0.187557858,0.001307644,0.012483392,-0.475960298,0.005896201,0.066899034,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8508232224426756,0.21078198620708435
RABEP2,hsa-mir-328,0.190927222,0.001063689,0.010660294,-0.55668907,0.000936291,0.021728272,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.5126342362043905,1.49566520025887
LYN,hsa-mir-217,0.308611469,7.72E-08,4.38E-06,-0.44296685,0.011116707,0.098069555,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2467131072628699,0.1406996985026888
CREB5,hsa-mir-494,-0.165517854,0.004641418,0.032184147,0.510484023,0.002834043,0.04292053,targetprofiler-NO,targetscan-Yes,miRanda-NO,7.504611490827081,0.2725431553797143
FAM109A,hsa-mir-370,-0.140380835,0.016562105,0.08092266,0.520361866,0.002265628,0.037488616,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.690443115649748,0.3909126671636507
SOX17,hsa-mir-134,0.229735196,7.65E-05,0.001378703,-0.462951146,0.007626514,0.078202659,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.22851137720189577,0.350753294079128
TMEM173,hsa-mir-504,-0.167614418,0.004140007,0.029577151,0.560322847,0.000852303,0.020500639,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6658103971895287,0.6116493781110304
MMP24,hsa-mir-889,-0.205320694,0.000423385,0.00526578,0.495416444,0.003937996,0.05243857,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.892336238751385,0.3529389726085534
UCK2,hsa-mir-17,0.279789295,1.24E-06,4.71E-05,-0.482750731,0.005134859,0.061566504,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.554518120061271,1.608467635400364
CNTN4,hsa-mir-889,-0.201165074,0.000556026,0.006500495,0.460665823,0.007971208,0.080294618,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9268214611314767,0.3529389726085534
ABLIM1,hsa-mir-143,-0.172465905,0.003162022,0.024235422,0.446977588,0.010324931,0.093846643,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.72173890106896,0.3382829472690983
DVL2,hsa-mir-221,-0.201262586,0.000552516,0.006469707,0.540450093,0.001406931,0.027947726,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.5502782107698512,1.3277036394442534
GPR172B,hsa-mir-32,-0.207223047,0.000373055,0.00477697,0.600223498,0.000281747,0.010281098,targetprofiler-NO,targetscan-NO,miRanda-Yes,9.71203932872622,0.8039792271882484
EIF5A2,hsa-mir-224,0.196791883,0.000736452,0.008054586,-0.465896629,0.007201007,0.075522556,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9075225663334988,2.3969138611261496
C9orf170,hsa-mir-548v,-0.145365977,0.013054371,0.068348157,0.525048284,0.002032553,0.035109603,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.398241440118125,0.7187808901199059
DGKZ,hsa-mir-17,0.217353919,0.000186534,0.002790487,-0.514674735,0.002579371,0.040560425,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0272380970975474,1.608467635400364
ENOX1,hsa-mir-1976,-0.152329057,0.009253092,0.053354843,0.457364782,0.008492407,0.083424968,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.25158163396049493,1.6584822814335944
FUT3,hsa-mir-589,0.239130362,3.76E-05,0.000780725,-0.572142492,0.000623087,0.016827603,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7512510888671583,2.3749655378420624
RMI1,hsa-mir-888,0.146574667,0.012309436,0.065523991,-0.502341664,0.003391619,0.047903894,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.883178278516268,0.5230557424560502
FAM116A,hsa-mir-98,-0.13460738,0.021629711,0.097629838,0.469445302,0.006715355,0.072445932,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0945382879811285,0.9194360185464017
FAM49B,hsa-mir-217,0.257035557,8.97E-06,0.00024325,-0.443995714,0.010908872,0.096970325,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2477324686078732,0.1406996985026888
CRY2,hsa-mir-221,0.177396692,0.002387394,0.019662803,-0.469015473,0.006772651,0.072817106,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6329672905404947,1.3277036394442534
XK,hsa-mir-183,0.330288335,7.79E-09,5.91E-07,-0.443737708,0.01096068,0.097241404,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.38962496751624254,3.807766899396524
B3GALT5,hsa-mir-221,-0.135341584,0.020918501,0.095372725,0.525252601,0.002022884,0.034995985,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.0504562307630527,1.3277036394442534
GSN,hsa-mir-891a,0.173030569,0.003063004,0.023673707,-0.474437285,0.006079615,0.06821614,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5838431463264583,1.189601069398422
ZDHHC1,hsa-mir-106b,-0.138942607,0.017716303,0.084899761,0.479144973,0.005527911,0.064397324,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.1041352137413165,2.0927605305721597
NFATC4,hsa-mir-34a,-0.160532452,0.006060085,0.039169706,0.542562639,0.001335872,0.027060432,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7792748910105922,2.9440272986452842
LRRC56,hsa-mir-653,0.172168748,0.003215289,0.024526865,-0.522513029,0.002155908,0.036363285,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.7451733007979005,0.6637066050261717
ATM,hsa-mir-150,-0.13448701,0.021748288,0.097996266,0.468292522,0.006869959,0.073410661,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1557853879686746,1.1791802389322017
DPYSL2,hsa-mir-217,0.191829726,0.001005867,0.010215048,-0.489645641,0.004449611,0.056449555,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0892555693907424,0.1406996985026888
TWSG1,hsa-mir-625,-0.144432653,0.01365645,0.07054052,0.638178455,8.50E-05,0.004802033,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6336908119327664,3.8096054316046253
DPH1,hsa-mir-581,-0.174812098,0.002768758,0.021963244,0.57406283,0.000591506,0.016326301,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.11843368525034,1.2272717352039286
ZNF35,hsa-mir-21,-0.16141293,0.00578429,0.037849227,0.519661576,0.002302377,0.037854195,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9211134091688873,7.929934683042985
RUNDC1,hsa-mir-21,0.178315553,0.002263785,0.018898132,-0.492402838,0.004198461,0.054505736,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0113114778587502,7.929934683042985
RFC3,hsa-mir-664,-0.182800243,0.001740095,0.015490346,0.470714437,0.006548585,0.071345291,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0103622098316039,1.2399236141858918
PHACTR2,hsa-mir-500a,0.225412241,0.000105004,0.001772222,-0.548995358,0.001138455,0.024543902,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8977359445293253,0.5898136713786983
AMOTL1,hsa-mir-802,-0.158692623,0.006674735,0.04205422,0.468434037,0.006850819,0.073295927,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3520045308092803,1.7326178275286275
PHACTR2,hsa-mir-21,-0.175666135,0.002637019,0.021179628,0.664909496,3.31E-05,0.002654893,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8977359445293253,7.929934683042985
C6orf174,hsa-mir-495,-0.205249267,0.000425392,0.005284068,0.481677184,0.005249296,0.062413097,targetprofiler-Yes,targetscan-NO,miRanda-Yes,14.71813046953301,0.3854495864275635
NEK11,hsa-mir-224,-0.25148533,1.41E-05,0.000353477,0.544258269,0.001281127,0.026379279,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7904752684862415,2.3969138611261496
YBX1,hsa-mir-31,-0.176889076,0.002458288,0.020098064,0.456448922,0.008642031,0.084332687,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.1208761422552516,5.3020946961317605
HPGD,hsa-mir-141,0.607865489,0,0,-0.670280812,2.70E-05,0.002337513,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.17465368097902312,0.6026278538438596
MKRN1,hsa-mir-17,-0.184893248,0.001535855,0.014103536,0.448004104,0.010130114,0.092777556,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.2924766394028346,1.608467635400364
WDR1,hsa-mir-744,0.193305688,0.000917508,0.009523501,-0.546740015,0.001204544,0.025388985,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8928171048654043,1.520303442475859
RP2,hsa-mir-363,0.161153261,0.005864432,0.038243436,-0.455500402,0.008799341,0.085262832,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1324511569505231,0.4672516717942259
C12orf75,hsa-mir-452,-0.181867152,0.001838916,0.016160999,0.469199435,0.006748078,0.072661538,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1178947425293426,1.2561564961607434
SLC15A4,hsa-mir-141,-0.154257133,0.008391503,0.049727109,0.569120127,0.000675807,0.017684467,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1506156775198133,0.6026278538438596
TPM1,hsa-mir-141,-0.134598829,0.021638117,0.097650594,0.461438833,0.007853164,0.079614965,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2381901841992269,0.6026278538438596
UPK1B,hsa-mir-421,-0.138400024,0.018169612,0.086420389,0.521529101,0.002205506,0.036876241,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,4.285995191463186,1.4082117698693397
KYNU,hsa-mir-221,0.149545914,0.010635222,0.058993402,-0.646124711,6.48E-05,0.004045549,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.59152891987227,1.3277036394442534
IFI6,hsa-mir-1251,0.154168818,0.00842935,0.049886734,-0.568278711,0.000691166,0.017938341,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.467734070677445,0.20895455259041573
NUDT16,hsa-mir-653,-0.151120919,0.009832173,0.055747478,0.615259448,0.000178558,0.007687308,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.778515368455266,0.6637066050261717
SLC7A4,hsa-mir-99b,0.34072975,2.42E-09,2.09E-07,-0.500276901,0.003547215,0.049232905,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.8460468303894162,0.7417291755942528
CDC42SE1,hsa-mir-877,0.271443091,2.61E-06,8.78E-05,-0.544491539,0.001273752,0.026279254,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8554778253893826,1.119907646282115
SPIN1,hsa-mir-421,-0.259864493,7.08E-06,0.000200463,0.481649816,0.005252242,0.062432534,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.760026267023676,1.4082117698693397
PTPN14,hsa-mir-616,-0.205853556,0.000408686,0.005123845,0.506954987,0.003065112,0.04504835,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6454985471676892,3.2255519942439177
CAB39L,hsa-mir-22,0.203608789,0.000473997,0.005747476,-0.511049855,0.002798434,0.042609546,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.450709391370321,0.9926095320516921
ABHD12,hsa-mir-22,0.224309052,0.000113738,0.001889746,-0.671842293,2.55E-05,0.002248791,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.2881787693012878,0.9926095320516921
HSPB2,hsa-mir-92b,-0.145814177,0.012773634,0.067289535,0.459228728,0.00819467,0.081653931,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.9545976024591116,1.7099573263501815
ZFHX3,hsa-mir-944,0.433347381,9.55E-15,2.32E-12,-0.534364171,0.001630439,0.030626321,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7479602620542999,13.410389421614429
ITGB8,hsa-mir-487a,-0.21255711,0.000260038,0.00361694,0.489573199,0.00445638,0.056503634,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.457978161704621,0.23836771369976703
FAM174B,hsa-mir-1251,0.415135891,1.50E-13,3.02E-11,-0.695983303,9.74E-06,0.001209473,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3403325366787926,0.20895455259041573
SLC9A5,hsa-mir-140,-0.137441462,0.01899518,0.089164129,0.499771434,0.003586231,0.049579191,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8741004767546403,0.9604125519184151
RAB11A,hsa-mir-625,-0.178540766,0.002234392,0.018715331,0.555966662,0.000953828,0.021982972,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8952226548574871,3.8096054316046253
FLT1,hsa-mir-934,0.182546635,0.001766461,0.0156669,-0.535655386,0.001580589,0.030031234,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2989443798048717,0.4662966639267829
RAB11FIP3,hsa-mir-96,0.154857074,0.008138374,0.04860892,-0.67976986,1.88E-05,0.001846771,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6157494996493944,3.155378758196169
C1orf106,hsa-mir-182,0.205066169,0.000430578,0.005334237,-0.625314662,0.000129894,0.006293001,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.297942074975575,3.973306939288973
RTF1,hsa-mir-21,-0.180616028,0.001979472,0.017087727,0.463948732,0.00748007,0.077280294,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9803228893803637,7.929934683042985
MECOM,hsa-mir-598,0.221644399,0.000137726,0.002201611,-0.570572696,0.000649998,0.017271459,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.11624793065373912,1.0501068049771847
UST,hsa-mir-378,0.342545185,1.96E-09,1.74E-07,-0.510624924,0.00282514,0.042852206,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.5161682428025665,0.6700115691289259
CTSC,hsa-mir-421,-0.24436037,2.50E-05,0.000562119,0.573996097,0.000592579,0.016341673,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.40021155070202,1.4082117698693397
NUMBL,hsa-mir-374b,-0.183643842,0.001654958,0.014919337,0.458412998,0.008323862,0.08244421,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.1409732724085626,0.8921421972886708
CLDN5,hsa-mir-127,0.395333364,2.52E-12,4.10E-10,-0.454960092,0.008890029,0.085772318,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2907677781406604,0.25468992010056296
LRRC20,hsa-mir-370,-0.240559359,3.37E-05,0.000713922,0.514110788,0.002612443,0.040897681,targetprofiler-Yes,targetscan-Yes,miRanda-NO,4.183997351819611,0.3909126671636507
TFAP2B,hsa-mir-589,-0.151507776,0.009643343,0.054976182,0.531679407,0.0017385,0.031869691,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.012165412956022522,2.3749655378420624
NHS,hsa-mir-22,-0.226014006,0.000100509,0.001712101,0.507993887,0.002995455,0.044402288,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.719953283948515,0.9926095320516921
GRM5,hsa-mir-186,-0.299276152,1.96E-07,9.80E-06,0.511256975,0.002785497,0.042483471,targetprofiler-NO,targetscan-Yes,miRanda-Yes,13.11858249477693,1.263387462120842
HIST1H2BK,hsa-mir-31,-0.145842128,0.012756304,0.067220833,0.727794766,2.36E-06,0.00048538,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.049985830573722,5.3020946961317605
AQP4,hsa-mir-4326,-0.175253079,0.002700006,0.021559503,0.575559702,0.000567878,0.015922782,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.22016607774092906,1.680762225764186
XK,hsa-mir-224,0.226442526,9.74E-05,0.001669582,-0.480555877,0.005371151,0.063277641,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.38962496751624254,2.3969138611261496
MAP2K7,hsa-mir-3928,0.137174786,0.019230581,0.089923028,-0.446832493,0.010352722,0.093971446,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.050056374158458,1.0428392152793085
ILF3,hsa-mir-940,0.171684409,0.003303853,0.025033032,-0.590817974,0.000370539,0.012178544,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1431442894769863,1.0800878066046804
TRIM66,hsa-mir-581,-0.164647729,0.004865111,0.033338692,0.58507524,0.000436211,0.013500183,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.125851554024664,1.2272717352039286
CISD2,hsa-mir-660,0.185356364,0.00149374,0.013812551,-0.469958529,0.006647484,0.072022176,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1397021007534627,0.45860803762697094
LTBP3,hsa-mir-93,-0.164390708,0.004933018,0.033684603,0.495964348,0.003892167,0.052090932,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.3646734673460843,2.6205764192107988
THSD1P1,hsa-mir-581,-0.164484068,0.004908254,0.033556378,0.714029109,4.46E-06,0.000730903,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0447018361493319,1.2272717352039286
RYR1,hsa-mir-22,0.24291151,2.80E-05,0.00061578,-0.594174622,0.000336353,0.011477656,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.834279792046433,0.9926095320516921
PLXNA2,hsa-mir-382,0.205659431,0.000413985,0.005175717,-0.493753638,0.004079935,0.053580471,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5537481435020386,0.45159944162958343
GHR,hsa-mir-221,0.24767775,1.92E-05,0.000453979,-0.609055989,0.000216129,0.008655575,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.14567695205094938,1.3277036394442534
ANKMY1,hsa-mir-500a,-0.216302879,0.000200744,0.002955736,0.523732845,0.002095768,0.03573973,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.3184717521817368,0.5898136713786983
RGS13,hsa-mir-433,-0.167010469,0.004279181,0.030306976,0.45378597,0.009089834,0.086937772,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.9486490529000458,0.27095952072771945
YPEL1,hsa-mir-224,-0.165308611,0.004694347,0.032456512,0.64547175,6.63E-05,0.004104367,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2725350708654766,2.3969138611261496
RIMKLA,hsa-mir-758,-0.162390588,0.005491289,0.036434181,0.635309889,9.36E-05,0.00509954,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.713085205520269,0.3381951645231311
ERF,hsa-mir-22,-0.238939428,3.82E-05,0.000789788,0.602167262,0.000265955,0.009911334,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7254091909851538,0.9926095320516921
MASP1,hsa-mir-143,-0.143080001,0.014572315,0.073884129,0.46344328,0.007553967,0.077750692,targetprofiler-Yes,targetscan-Yes,miRanda-NO,3.823611928198395,0.3382829472690983
C11orf84,hsa-let-7e,0.144707724,0.013476518,0.06987976,-0.483830337,0.005021939,0.060743409,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.7062945683865844,0.7832139728960531
G2E3,hsa-mir-205,0.198530272,0.000659076,0.007401012,-0.49642484,0.003854006,0.051791904,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.688998649651923,34.27889709409032
GNA14,hsa-mir-489,0.165788627,0.004573722,0.031839935,-0.543414982,0.001308103,0.02670881,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.12367611830754965,0.09285756677755272
WDR20,hsa-mir-664,-0.161889677,0.005639703,0.037159366,0.44251823,0.011208369,0.098552987,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8276904008351414,1.2399236141858918
KCTD15,hsa-mir-589,-0.287262013,6.21E-07,2.62E-05,0.614612013,0.000182186,0.007786531,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3885037780317966,2.3749655378420624
DHRS3,hsa-mir-19a,0.167359156,0.004198324,0.02988632,-0.555111914,0.000974949,0.022295703,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7082901096871185,1.404157206518435
E2F3,hsa-mir-17,0.223579258,0.000119885,0.001970954,-0.661414104,3.76E-05,0.002881598,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.273537309646825,1.608467635400364
NCALD,hsa-mir-500a,0.148640412,0.01112272,0.060941979,-0.581822759,0.000477803,0.014299105,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.658156240475041,0.5898136713786983
WDR65,hsa-mir-412,-0.159072575,0.006543414,0.041443387,0.595193902,0.000326542,0.011278827,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2373111527234921,0.37241099793346244
PSD4,hsa-mir-151,0.203719902,0.000470549,0.005716227,-0.554912929,0.000979925,0.022372558,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7891016894815069,1.2041876363230581
TACC1,hsa-mir-410,0.150158073,0.010316453,0.057704346,-0.581041395,0.000488303,0.014495904,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.35226868078470547,0.35587339719668115
PKP1,hsa-mir-141,0.567636432,0,0,-0.509806503,0.002877196,0.043307314,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0514195157772737,0.6026278538438596
JAZF1,hsa-mir-200a,-0.234103885,5.52E-05,0.001060402,0.543581859,0.001302726,0.02663256,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.0044050998335363,1.1341594417435068
PARD6G,hsa-mir-483,0.41471391,1.59E-13,3.20E-11,-0.48950308,0.00446294,0.056553686,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4764608819066094,5.32518436570688
UNC119B,hsa-mir-765,-0.144780197,0.01342946,0.069712191,0.469054,0.006767498,0.072782248,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9263472150049883,0.9658192254349969
AMFR,hsa-mir-143,0.26129645,6.27E-06,0.000181556,-0.563912321,0.000775916,0.019335942,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.40928504252925385,0.3382829472690983
PRPF40A,hsa-mir-21,-0.142610888,0.014902297,0.075074928,0.564291263,0.000768215,0.019203062,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9956212818447191,7.929934683042985
TIMM22,hsa-mir-141,-0.186073446,0.001430614,0.013370367,0.709450745,5.46E-06,0.00083255,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3564463693272935,0.6026278538438596
ZBTB24,hsa-mir-589,-0.228503845,8.38E-05,0.001480263,0.451522676,0.009485728,0.089176232,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7667460075344633,2.3749655378420624
ARIH2,hsa-mir-1251,0.136279407,0.020039602,0.09254349,-0.517660281,0.002410269,0.03894361,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0558744890917051,0.20895455259041573
CELF5,hsa-mir-140,-0.136883357,0.019490728,0.0907704,0.489409064,0.00447175,0.056623647,targetprofiler-NO,targetscan-Yes,miRanda-NO,6.482517307478599,0.9604125519184151
PCDH19,hsa-mir-141,0.452540763,4.44E-16,1.28E-13,-0.533778988,0.001653479,0.030879455,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.34387758671582064,0.6026278538438596
SLC36A4,hsa-mir-200b,-0.142760902,0.014796069,0.074692725,0.471412775,0.006458337,0.070756619,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9125579217025195,1.046052309471908
PLEK2,hsa-mir-421,0.187114544,0.001343312,0.012738415,-0.571666185,0.000631146,0.016948882,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.061591502569316,1.4082117698693397
NLGN3,hsa-mir-29a,-0.154388418,0.00833552,0.049481619,0.612577209,0.000194022,0.008093085,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6664111149573717,0.6635931154003434
OLFM1,hsa-mir-589,-0.173677355,0.002953047,0.023041192,0.499419443,0.003613618,0.049811408,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0773030406298842,2.3749655378420624
NT5E,hsa-mir-378,-0.195759667,0.000786283,0.008466348,0.746618306,9.25E-07,0.000259931,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.4104812442191608,0.6700115691289259
STK24,hsa-mir-653,0.150279815,0.010254077,0.057454541,-0.566840845,0.000718126,0.018396389,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0327046852673911,0.6637066050261717
KRAS,hsa-mir-493,-0.148715045,0.011081806,0.060774454,0.584095555,0.000448388,0.013730929,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1269767234004837,0.41023955692720676
FAM198B,hsa-mir-21,-0.230638557,7.15E-05,0.0013068,0.643705438,7.05E-05,0.004266154,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4828936300243978,7.929934683042985
SHE,hsa-mir-204,-0.26050047,6.71E-06,0.00019203,0.464264407,0.00743423,0.076999854,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3396429307935052,0.5318807437385931
ARL13B,hsa-mir-412,-0.191064161,0.001054723,0.010591127,0.524418752,0.002062595,0.035405417,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0837123206469632,0.37241099793346244
GLUD1,hsa-mir-424,-0.232870297,6.06E-05,0.001142812,0.60902068,0.000216361,0.008661248,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9014882179020391,0.2985217909255005
TRABD,hsa-mir-421,0.153579484,0.008685823,0.050984714,-0.467848949,0.006930252,0.073833345,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3885272639914141,1.4082117698693397
AHI1,hsa-mir-625,-0.164284357,0.004961366,0.033838588,0.444724338,0.010763676,0.09617784,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8831049459076896,3.8096054316046253
IPO9,hsa-mir-432,0.139040347,0.017635702,0.084637056,-0.460409982,0.008010607,0.080533281,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9669896171912792,0.36736879607383754
ATPAF2,hsa-mir-589,0.317434897,3.10E-08,1.98E-06,-0.493592407,0.004093929,0.053685601,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.4713717645928859,2.3749655378420624
SPG20,hsa-mir-660,0.138266009,0.018283121,0.086808569,-0.457856655,0.008412961,0.082949223,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7335293109692376,0.45860803762697094
FOXE1,hsa-mir-374b,-0.148577935,0.011157073,0.061072087,0.517060676,0.002443436,0.039273422,targetprofiler-Yes,targetscan-NO,miRanda-NO,3.618673675857721,0.8921421972886708
BPHL,hsa-mir-217,-0.145589425,0.01291374,0.067813316,0.494215502,0.004040075,0.053267244,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4792778400108147,0.1406996985026888
ENTPD2,hsa-mir-22,-0.374394311,4.09E-11,5.26E-09,0.516796975,0.002458148,0.039410953,targetprofiler-NO,targetscan-Yes,miRanda-Yes,3.2264654690405847,0.9926095320516921
CDC14A,hsa-mir-141,0.140457577,0.016502408,0.080714847,-0.761152585,4.24E-07,0.000154102,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.3652823478819414,0.6026278538438596
ADRA1B,hsa-mir-17,0.319476862,2.50E-08,1.64E-06,-0.578007965,0.000531024,0.015281305,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.5325111599894586,1.608467635400364
SH3RF2,hsa-mir-382,-0.188351661,0.00124594,0.012029747,0.515693614,0.002520541,0.040017802,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.983806187920229,0.45159944162958343
CASP7,hsa-mir-17,-0.141600703,0.015635191,0.077660146,0.523952356,0.002085101,0.035633599,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6463173521826708,1.608467635400364
SEMA5A,hsa-mir-143,-0.16411586,0.005006578,0.034067895,0.451287105,0.009527759,0.089433349,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.089623334649928,0.3382829472690983
PDE10A,hsa-mir-3942,-0.141943485,0.015383041,0.076784847,0.487914237,0.004613834,0.057684888,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.3590075948116035,2.173500630865526
