mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
ZNF566,hsa-mir-106b,0.354487101,1.59E-06,0.000215823,-0.784706798,0.001489092,0.052223448,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.722347757805558,6.074124141264395
FAM46C,hsa-mir-17,-0.278578199,0.00019752,0.011153936,0.810370487,0.000781159,0.035989415,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0839012943122424,4.837571132220166
USHBP1,hsa-mir-424,0.301164317,5.39E-05,0.00401016,-0.850110161,0.000232355,0.017441139,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.45549509339877386,0.3071910605747866
ZNF687,hsa-mir-627,-0.242899528,0.001240181,0.042975009,0.878440923,7.77E-05,0.008594543,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.4966132464483493,1.9697549527224352
FAT4,hsa-mir-107,0.227047404,0.002588323,0.071080571,-0.726821605,0.004885703,0.099036112,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.19455336996249623,5.344134194279752
RIC3,hsa-mir-34a,-0.244612302,0.001142091,0.040545183,0.817046622,0.00065024,0.032303966,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.08621289787366454,2.052482437077747
RAP1B,hsa-mir-424,0.321325808,1.54E-05,0.001446394,-0.79185223,0.001255244,0.047339893,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6892658518313477,0.3071910605747866
JAM3,hsa-mir-1269,0.341205804,4.08E-06,0.000479417,-0.72890944,0.004704649,0.097050189,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.13287040544098241,628.4487553895624
PTPN3,hsa-mir-106b,-0.24944963,0.000902175,0.034321396,0.761060473,0.002514371,0.069726663,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.989747194043888,6.074124141264395
REPIN1,hsa-mir-766,-0.253239222,0.000747591,0.02998414,0.867218095,0.000123489,0.011641602,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7731955520927616,6.849591739593093
ZDHHC1,hsa-mir-652,-0.259195909,0.000553164,0.02411466,0.785840618,0.001449874,0.051429274,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5875860450117679,5.297311737962532
PPAP2A,hsa-mir-497,0.44967065,4.83E-10,1.62E-07,-0.760273954,0.002556014,0.070381949,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.298317009326562,0.6162865945543899
QKI,hsa-mir-301b,0.241114023,0.001350595,0.045589431,-0.755727404,0.002807365,0.073903752,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4495882815301403,33.18614714687045
BTBD10,hsa-mir-210,0.247023029,0.001016045,0.037340079,-0.749252976,0.003197961,0.079249651,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8788532779894291,17.527183714802224
PCDHAC2,hsa-mir-29a,0.230772844,0.002186753,0.063454796,-0.753970975,0.002909448,0.075207315,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.042795005728342,0.6267610535766585
DCUN1D1,hsa-mir-221,0.249734655,0.000889599,0.033979614,-0.795089412,0.001159295,0.04527045,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0855965109072234,1.040139759054016
WDR6,hsa-mir-192,-0.219985391,0.003537493,0.087477117,0.752589489,0.002991744,0.07639542,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.033800936671505,4.805360419397749
ENO2,hsa-mir-323,0.295006729,7.76E-05,0.005383487,-0.803606921,0.000934141,0.03995473,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5825861067723996,4.36624822122387
PSAT1,hsa-mir-429,-0.235820729,0.001732845,0.054066003,0.940916406,1.66E-06,0.000598508,targetprofiler-Yes,targetscan-NO,miRanda-Yes,4.751902466150251,23.40711344369769
TXNDC9,hsa-mir-570,0.225255725,0.002804308,0.075062751,-0.733149952,0.004352858,0.093159933,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.3446187350207575,3.4916791279717083
PARP11,hsa-mir-3154,0.236007945,0.001717796,0.053744961,-0.737764298,0.003993489,0.089211199,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5337534258787501,1.602176259774863
STRN3,hsa-mir-624,0.343934973,3.37E-06,0.000408963,-0.770010311,0.002076677,0.06254364,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8265646889310363,3.1276764659129657
MPP2,hsa-mir-301a,0.249518479,0.000899122,0.034241403,-0.826655246,0.000492876,0.02749776,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5022389478451342,7.013866246204878
PSMC3IP,hsa-mir-1976,-0.229282381,0.002340076,0.066401419,0.743816524,0.003557389,0.083786739,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1462550351866514,7.208242979238182
SRCIN1,hsa-mir-1266,-0.293001319,8.73E-05,0.005918624,0.768355785,0.002152736,0.063863258,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7762024130561478,8.331445046349769
ZBTB45,hsa-mir-766,-0.217766082,0.003894909,0.0931271,0.762543446,0.002437289,0.068443325,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0439922006205904,6.849591739593093
GNA12,hsa-mir-1269,0.297467332,6.71E-05,0.004796438,-0.757088377,0.002730197,0.072877822,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5419454912505053,628.4487553895624
CACNA1C,hsa-mir-149,0.283009036,0.000154396,0.009241635,-0.805846568,0.000881085,0.038644504,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.12325230260449055,2.942266434462708
MYCT1,hsa-mir-424,0.249427499,0.000903158,0.03434477,-0.887168555,5.25E-05,0.006625361,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.09592814742632502,0.3071910605747866
SSRP1,hsa-mir-424,-0.218733802,0.003735243,0.090647683,0.82072662,0.000585879,0.030365279,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.1750782341711223,0.3071910605747866
HERC3,hsa-mir-203,0.221361742,0.003330974,0.084131582,-0.746505497,0.003375903,0.081599272,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.500978586608151,17.483124725142986
CCDC50,hsa-mir-222,0.260007176,0.000530639,0.023392845,-0.750964915,0.003090821,0.077742297,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.4321802966706069,1.4023572839989897
E2F1,hsa-mir-148a,-0.223775627,0.002994898,0.078437335,0.881966145,6.66E-05,0.007759898,targetprofiler-Yes,targetscan-NO,miRanda-Yes,13.668382601497242,2.465924830849087
PAFAH1B1,hsa-mir-206,0.260165795,0.000526336,0.023261856,-0.739915558,0.003833998,0.087364765,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6312376395824008,14.078774970194322
TMEM55A,hsa-mir-130b,0.343477632,3.48E-06,0.000420023,-0.747423787,0.003315597,0.080786644,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.25272939162476293,19.085883470395167
PWP1,hsa-mir-130b,0.222094347,0.003225545,0.082320973,-0.794848336,0.001166235,0.045399634,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0529793899736433,19.085883470395167
NAV1,hsa-mir-488,0.239349948,0.001468443,0.048255386,-0.783562734,0.001529502,0.053008643,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4070250575487875,2.130414368750465
CUL2,hsa-mir-570,0.273488724,0.000260791,0.013767866,-0.870515678,0.00010825,0.010738704,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1795241189143055,3.4916791279717083
GTF2IRD2,hsa-mir-33a,-0.278880702,0.000194251,0.011017686,0.843441721,0.000291249,0.019995241,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5154222346386124,2.104098860159896
CIRBP,hsa-mir-1301,-0.215561649,0.004281793,0.099045724,0.857162796,0.000180805,0.014858697,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4846972313910214,9.58274904274554
GOLPH3L,hsa-mir-625,-0.277508787,0.000209489,0.011655963,0.773254906,0.001933618,0.060256808,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2363879780702884,2.9206499739284775
EXOC5,hsa-mir-3684,0.251197623,0.000827547,0.03228814,-0.747265648,0.003325922,0.080932376,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9426114588089417,5.858205256113429
C20orf20,hsa-mir-34a,-0.274221654,0.000250643,0.013360619,0.811727069,0.000753008,0.035207702,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.0791031662110884,2.052482437077747
TCEAL7,hsa-mir-206,0.373108885,3.97E-07,6.52E-05,-0.745875814,0.003417744,0.082079505,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.06718147428797276,14.078774970194322
KIAA1244,hsa-mir-454,-0.253508175,0.000737605,0.029698766,0.761402298,0.002496437,0.069436597,targetprofiler-Yes,targetscan-NO,miRanda-NO,3.0042420017503373,4.535023590469095
C21orf91,hsa-mir-197,0.28542117,0.000134786,0.008306009,-0.809565768,0.000798246,0.036430059,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8246618105799277,3.60373874809976
MAPRE2,hsa-mir-375,0.353507782,1.71E-06,0.000229158,-0.807290841,0.00084815,0.037757226,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4576590748991295,19.817239702832538
CANT1,hsa-mir-940,-0.228735399,0.002398748,0.06752828,0.842602735,0.000299428,0.020310527,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.687358002692321,17.83052750213043
FBXO11,hsa-mir-338,0.2246541,0.002880413,0.076435235,-0.770592033,0.00205044,0.062132877,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6702461091323031,2.51946474159095
C20orf11,hsa-mir-497,-0.235910231,0.001725636,0.053920867,0.817841424,0.000635888,0.031891384,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2377423164223984,0.6162865945543899
IGF2BP2,hsa-mir-1976,-0.236918696,0.001646273,0.052225305,0.939440775,1.90E-06,0.000664463,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.4890218868686427,7.208242979238182
TNK1,hsa-mir-130a,-0.252085707,0.000791846,0.031278592,0.834406629,0.000389332,0.023901853,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1008824702047644,1.8678639349727875
TMEFF1,hsa-mir-30e,0.225042702,0.002831045,0.075543806,-0.743894881,0.003551996,0.083728123,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.772263598117814,1.1501351699846931
AP4E1,hsa-mir-192,0.216177464,0.004170381,0.097316986,-0.768680288,0.00213765,0.06358507,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6197229947523221,4.805360419397749
KLHDC8A,hsa-let-7i,-0.215416665,0.00430841,0.099422761,0.901036459,2.62E-05,0.004184337,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.0955603141881555,1.1863892048125255
CNTLN,hsa-mir-130b,0.400252112,4.45E-08,9.47E-06,-0.746693567,0.003363483,0.081433238,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5017403621266131,19.085883470395167
ITPR3,hsa-mir-191,-0.355336517,1.50E-06,0.000204745,0.751859556,0.003035951,0.077060162,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.7514855881623865,5.787033535510654
ZNF311,hsa-mir-34a,-0.26516334,0.000406167,0.0191937,0.736170194,0.004114942,0.090586155,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5278914940127567,2.052482437077747
KIAA1671,hsa-mir-598,-0.223846105,0.002985563,0.078293956,0.867061518,0.000124253,0.011687845,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8249142368777195,3.550765393779459
MGC16703,hsa-mir-3934,-0.239917873,0.001429516,0.047408146,0.740311319,0.003805201,0.087022447,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7131063387452344,10.586533989205867
ST6GALNAC3,hsa-mir-488,0.497460163,2.89E-12,1.41E-09,-0.802010436,0.000973471,0.040923694,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2519484429920714,2.130414368750465
KLHL24,hsa-mir-106b,0.247306705,0.001002084,0.036983921,-0.738080669,0.003969717,0.088935923,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2837795708608206,6.074124141264395
CDC25A,hsa-mir-2114,-0.238953743,0.001496171,0.048880018,0.938088619,2.14E-06,0.000720138,targetprofiler-NO,targetscan-Yes,miRanda-NO,9.852794435194113,0.6276514742950814
FBXO7,hsa-mir-191,-0.317386755,1.98E-05,0.001779445,0.862048903,0.00015078,0.013272393,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7845947471377644,5.787033535510654
ETNK2,hsa-mir-942,-0.219016416,0.003689739,0.089895051,0.796711342,0.00111344,0.044225877,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8039602742135268,6.121982068658302
QSOX1,hsa-mir-19a,-0.225355013,0.002791925,0.074856396,0.762918013,0.002418114,0.068160396,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.9654770129307306,4.2694810680782505
DGCR2,hsa-mir-148b,-0.286579371,0.000126221,0.00789001,0.749480938,0.00318353,0.079061478,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1200824245570262,4.320837199715513
PRRG1,hsa-mir-221,0.413682928,1.40E-08,3.38E-06,-0.742042785,0.003681176,0.085444751,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6583509943347938,1.040139759054016
LRRC16A,hsa-mir-186,-0.215940952,0.004212858,0.097940669,0.767058579,0.002213873,0.064895677,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.792075320468023,2.158676563649284
DDAH1,hsa-mir-935,-0.219954458,0.003542265,0.087550313,0.830618418,0.000437522,0.025633534,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.3724487694687058,6.783766027621457
ARFIP2,hsa-mir-130a,-0.227751134,0.002507697,0.069572277,0.728126477,0.004771929,0.097795066,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5428799529257118,1.8678639349727875
UCKL1,hsa-mir-34a,-0.249208234,0.000912953,0.03461129,0.802057455,0.000972294,0.040904936,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.5987332945982435,2.052482437077747
FUK,hsa-mir-222,-0.227272163,0.002562321,0.070592409,0.928325232,4.69E-06,0.001266245,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.468698878569366,1.4023572839989897
ZC3H7B,hsa-mir-26b,-0.224984307,0.002838414,0.075671179,0.728707956,0.004721892,0.097241045,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6767479771368926,1.225791860127176
AP4S1,hsa-mir-766,0.227578957,0.00252721,0.069942861,-0.846325495,0.000264479,0.018834795,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6614734608047872,6.849591739593093
TMC7,hsa-mir-561,0.245352295,0.001101954,0.039532509,-0.809352945,0.000802814,0.036543727,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4698759004262112,2.3531554648475477
GLI3,hsa-mir-206,0.229016807,0.002368398,0.066947138,-0.759250053,0.002611028,0.071205886,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.19732086590336487,14.078774970194322
LLGL2,hsa-mir-130b,-0.314632133,2.36E-05,0.002055875,0.888029058,5.04E-05,0.006456227,targetprofiler-NO,targetscan-NO,miRanda-Yes,4.041853581015704,19.085883470395167
ZNF568,hsa-mir-598,0.243240174,0.001220079,0.042497198,-0.736551486,0.004085636,0.090278749,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.4904178110425828,3.550765393779459
C1orf216,hsa-mir-3127,0.353307653,1.74E-06,0.000231986,-0.745541557,0.003440117,0.082347114,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6155912966407563,6.383521277588845
GPR176,hsa-mir-17,0.228316838,0.002444543,0.068434703,-0.726228492,0.004938102,0.099557675,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.32926735276047475,4.837571132220166
AMPD3,hsa-mir-301b,-0.219697505,0.003582124,0.088201024,0.813520954,0.000717017,0.034235072,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.9943814074668004,33.18614714687045
QKI,hsa-mir-27b,0.259940436,0.00053246,0.023444091,-0.731492375,0.004487864,0.094669398,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4495882815301403,0.6863745192850474
KIF12,hsa-mir-183,-0.242225798,0.001280835,0.043938169,0.766264312,0.002251969,0.065466865,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.35870517615403,97.4667603609174
IGSF8,hsa-mir-624,-0.239571702,0.00145313,0.047946759,0.798562001,0.001062872,0.043052847,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.5980197477465197,3.1276764659129657
TCTA,hsa-mir-17,-0.22900355,0.00236982,0.066972974,0.751473645,0.003059526,0.077359533,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.003188736121304,4.837571132220166
PTPN3,hsa-mir-598,-0.283672337,0.000148753,0.008972747,0.937646605,2.22E-06,0.000741014,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.989747194043888,3.550765393779459
SFXN1,hsa-mir-195,-0.304851873,4.31E-05,0.003354083,0.844596963,0.000280278,0.019542317,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.9292840013923573,0.3979244259740412
NECAB1,hsa-mir-1269,0.240488512,0.001391355,0.04653616,-0.772290011,0.001975332,0.060911422,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.10522893180117801,628.4487553895624
RBPMS,hsa-mir-30a,0.448163763,5.61E-10,1.85E-07,-0.802593613,0.000958956,0.040583536,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.29742786733548515,2.153347574962937
EIF5A2,hsa-mir-592,0.220367017,0.003479104,0.086545699,-0.792531683,0.001234607,0.046890324,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5007607522902163,22.9775459082723
ENO2,hsa-mir-377,0.238628354,0.001519299,0.049394295,-0.731763795,0.004465539,0.094456254,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5825861067723996,0.48007213030054724
TMC4,hsa-mir-744,-0.247843024,0.000976169,0.036304483,0.812252724,0.000742317,0.034917488,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.6589744004709617,4.747342455306074
RNF115,hsa-mir-181d,0.35137102,1.99E-06,0.000261408,-0.861279467,0.000155223,0.013504826,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9187128820887097,3.9270870154962125
WDR77,hsa-mir-31,-0.22360331,0.003017831,0.078810917,0.773850946,0.001908196,0.059792856,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9643484306188125,9.331863453382136
CDS1,hsa-mir-301b,-0.240481814,0.001391797,0.046544312,0.844470009,0.000281468,0.019592154,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.319300460600013,33.18614714687045
MRPL3,hsa-mir-190b,-0.250189573,0.00086986,0.033428943,0.929797409,4.20E-06,0.001165164,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.7459136413141865,2.9976020190033585
ADAR,hsa-mir-338,0.221434619,0.003320349,0.083954305,-0.729700605,0.004637408,0.096330453,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4453577708211711,2.51946474159095
GSTK1,hsa-mir-130b,-0.293759896,8.35E-05,0.00571092,0.886547282,5.40E-05,0.00675179,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.4794032901745473,19.085883470395167
FAM126A,hsa-mir-331,0.312134777,2.75E-05,0.002332379,-0.817701445,0.000638398,0.031970886,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4855409393572949,4.229856503633766
ARV1,hsa-mir-30a,-0.222426714,0.003178715,0.08157298,0.849961736,0.000233553,0.017489903,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.4725142866289413,2.153347574962937
CDK20,hsa-mir-3127,-0.245019028,0.001119868,0.03998899,0.815394153,0.000680897,0.033228908,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.972754429347462,6.383521277588845
JAK2,hsa-mir-155,0.217223265,0.003987136,0.09454323,-0.739935878,0.003832515,0.087347418,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.407716624467692,7.126089696518194
H2AFV,hsa-mir-345,0.277359021,0.000211219,0.011728233,-0.788349746,0.00136596,0.049716996,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0814410054257386,9.894574336501934
KLHL29,hsa-mir-203,0.272104058,0.00028101,0.014586519,-0.755738834,0.00280671,0.07389941,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6929900131701356,17.483124725142986
GOLT1B,hsa-mir-570,0.246945093,0.001019911,0.037431003,-0.730963154,0.004531641,0.095205866,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.2437609865056465,3.4916791279717083
FMOD,hsa-mir-590,-0.250379253,0.000861749,0.033225084,0.78626469,0.001435415,0.051181319,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.30026415058215034,3.236103055737781
WWP2,hsa-mir-31,-0.21853695,0.003767235,0.091172712,0.745328329,0.003454448,0.082517768,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7211202176546125,9.331863453382136
DBN1,hsa-mir-17,0.297992858,6.51E-05,0.004678817,-0.804965206,0.000901673,0.039127892,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.8226213104537907,4.837571132220166
QKI,hsa-mir-206,0.344796478,3.18E-06,0.000388614,-0.824237433,0.000529275,0.028671122,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4495882815301403,14.078774970194322
AMPD2,hsa-mir-34a,-0.223082437,0.003088123,0.080020296,0.794699225,0.001170544,0.045486954,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.9843322951744446,2.052482437077747
KDELC1,hsa-mir-106b,0.2603375,0.000521713,0.023106003,-0.815364058,0.000681466,0.033245498,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7399023792594734,6.074124141264395
QSOX1,hsa-mir-942,-0.240349794,0.001400545,0.04674172,0.834331976,0.000390239,0.023942865,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9654770129307306,6.121982068658302
TJP2,hsa-mir-377,-0.217066142,0.004014196,0.094961193,0.8800447,7.25E-05,0.008202603,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0715866821075584,0.48007213030054724
OSTF1,hsa-mir-561,0.239197008,0.00147909,0.048479796,-0.789780669,0.00131984,0.048674762,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.505755533022741,2.3531554648475477
GSTK1,hsa-mir-301b,-0.319024036,1.78E-05,0.001634482,0.849492325,0.000237375,0.01765995,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.4794032901745473,33.18614714687045
RABL2B,hsa-mir-3127,-0.256884745,0.000622261,0.026275552,0.754852474,0.002857862,0.07454765,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8589395016566647,6.383521277588845
FAM126A,hsa-mir-3074,0.476735949,2.93E-11,1.22E-08,-0.805505321,0.000889012,0.038833602,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4855409393572949,13.25498713084921
SGSM1,hsa-mir-1266,-0.215615966,0.00427186,0.098893743,0.751684431,0.003046632,0.077192396,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.44667337159405257,8.331445046349769
UTP15,hsa-mir-942,0.218374372,0.003793844,0.091616373,-0.822422106,0.000557975,0.029526726,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.289192881131245,6.121982068658302
SNTB2,hsa-mir-149,0.217750578,0.003897516,0.093171496,-0.755880885,0.002798579,0.073790045,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4207396056711309,2.942266434462708
PLAG1,hsa-mir-34a,-0.246803281,0.001026982,0.037614,0.903897936,2.24E-05,0.003768825,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7166671616865644,2.052482437077747
MGAT4B,hsa-mir-145,-0.272290844,0.0002782,0.014479028,0.824326426,0.000527898,0.028618813,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9569761269328676,0.1766932822791044
TCF7L1,hsa-mir-301b,0.304191124,4.49E-05,0.00346168,-0.810646287,0.00077537,0.035831271,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2255599519927367,33.18614714687045
SAMD12,hsa-mir-1266,-0.221134575,0.003364292,0.08470695,0.849755866,0.000235223,0.017553783,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3374892740225448,8.331445046349769
MACF1,hsa-mir-203,0.269752892,0.00031871,0.016035386,-0.826873549,0.000489689,0.027377697,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.35460678616565994,17.483124725142986
USP13,hsa-mir-183,0.30776848,3.61E-05,0.002897691,-0.750178829,0.003139666,0.078465295,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8429654925784167,97.4667603609174
HOOK3,hsa-mir-424,0.558473064,1.11E-15,8.89E-13,-0.735252888,0.004186113,0.091367483,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8154560792641999,0.3071910605747866
CCDC88A,hsa-mir-488,0.306376589,3.93E-05,0.003108792,-0.758715503,0.002640113,0.071631017,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6115889243983231,2.130414368750465
PMM1,hsa-mir-1292,-0.227925474,0.002488078,0.06920862,0.753659188,0.002927866,0.07545106,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9314235743260312,9.091055533635716
RBMS3,hsa-mir-1269,0.444683498,7.89E-10,2.53E-07,-0.740630536,0.003782096,0.086743835,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.3080146076244359,628.4487553895624
AP1S2,hsa-mir-181c,0.237769546,0.001581919,0.050846397,-0.763329038,0.002397208,0.067858064,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.43250676092016976,3.721609893771577
PAK2,hsa-mir-1306,0.218107475,0.003837893,0.092263359,-0.728252514,0.004761049,0.097650832,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.2026267632044993,3.0863864579469333
MAN1A1,hsa-mir-488,0.219947025,0.003543412,0.087567278,-0.747017363,0.003342184,0.081162261,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.41557510433810335,2.130414368750465
TXK,hsa-mir-222,-0.223387638,0.003046759,0.079286544,0.744588708,0.003504518,0.083161506,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.8874896068236144,1.4023572839989897
THOP1,hsa-mir-130a,-0.21562166,0.00427082,0.098879907,0.750427541,0.003124148,0.078244659,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.2519525684743624,1.8678639349727875
PAK2,hsa-mir-676,0.241023198,0.001356445,0.045720591,-0.793066869,0.001218539,0.046552779,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2026267632044993,2.7706275978503245
ARHGEF15,hsa-mir-497,0.292267321,9.11E-05,0.006121502,-0.746785504,0.003357425,0.08135292,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.1670418745063325,0.6162865945543899
CAMK1,hsa-mir-3652,0.257431248,0.000605239,0.025742067,-0.750100329,0.003144576,0.078531615,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.49331161975903176,12.07347467486335
PRRG4,hsa-mir-301b,-0.233564906,0.001923864,0.058122171,0.760916661,0.002521945,0.069846668,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.7393609891083364,33.18614714687045
HOMER2,hsa-mir-30a,-0.24009154,0.001417802,0.047127631,0.922482874,7.14E-06,0.001699679,targetprofiler-NO,targetscan-NO,miRanda-Yes,5.437441958719383,2.153347574962937
ELOVL4,hsa-mir-185,0.250802742,0.000843891,0.03271946,-0.844834265,0.000278066,0.019439185,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9075443597917124,5.378627286626515
NEIL2,hsa-mir-30a,-0.394816845,7.00E-08,1.42E-05,0.768874902,0.002128642,0.06345221,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9331385099733746,2.153347574962937
