mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
CCDC148,hsa-mir-944,0.176636088,5.85E-05,0.000466005,-0.401817597,0.001607841,0.069422411,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9728638905022235,1.902717693647108
VAV2,hsa-mir-651,-0.096269764,0.029400687,0.08445528,0.390972384,0.002200596,0.084800176,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8572133695741507,0.8003127697851042
CCND3,hsa-mir-642a,-0.155523435,0.000412422,0.002496401,0.462366157,0.000227103,0.017958154,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.6872739154147387,0.8031832475841666
LRCH4,hsa-mir-625,-0.093417363,0.034579448,0.095890458,0.408130306,0.001332891,0.061395142,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.3579514856672172,0.8066533408149159
KIF1C,hsa-mir-589,0.095812044,0.03018395,0.086202893,-0.452732959,0.000317845,0.022809315,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0122484417472466,0.8808173568659274
MAMLD1,hsa-mir-193b,-0.187846766,1.88E-05,0.000173394,0.482406485,0.00010922,0.010482675,targetprofiler-NO,targetscan-Yes,miRanda-NO,6.890104434870746,0.43602413904804754
SLC43A3,hsa-mir-328,-0.170459776,0.000106171,0.000779475,0.555553935,4.94E-06,0.000934044,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5314516748432818,0.9406802377381861
SEC22A,hsa-mir-222,0.144000339,0.001085268,0.005673758,-0.43768726,0.000526975,0.032658158,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9504010325677995,6.474089401831509
ANAPC5,hsa-mir-31,-0.14834412,0.000759671,0.004197363,0.396618614,0.001871319,0.076822797,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9814429065792428,4.515269358984593
SP140,hsa-mir-221,-0.101555516,0.021546652,0.06604674,0.540754834,9.81E-06,0.001622698,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.41270932407154276,8.2470735897694
ALCAM,hsa-mir-204,-0.111901759,0.011282655,0.039325771,0.394753655,0.001974849,0.079347809,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0969372100291241,0.41419262772058135
SATB1,hsa-mir-221,0.180289508,4.08E-05,0.000339959,-0.396564264,0.001874266,0.076887437,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.014596717774561,8.2470735897694
SMYD2,hsa-mir-155,0.141423221,0.001334949,0.006756626,-0.42246023,0.000858927,0.045652274,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7757822535471656,0.7128553770519194
TTLL10,hsa-mir-146a,-0.099036633,0.025027592,0.074365085,0.474555665,0.000146281,0.012982583,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.31301159060474,0.8018877932960112
STRA6,hsa-mir-148a,-0.151884524,0.000563962,0.003257691,0.409474428,0.001280112,0.059686192,targetprofiler-Yes,targetscan-NO,miRanda-Yes,52.732132879492404,0.7435688677339563
AHCYL1,hsa-mir-605,-0.18739341,1.97E-05,0.000180714,0.463347734,0.000219332,0.017529909,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1029018082444164,0.5711648722048894
IQSEC2,hsa-mir-3194,0.126738456,0.004074392,0.017109808,-0.407498218,0.00135838,0.062163129,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.055862588743501,0.6204700497763784
FIP1L1,hsa-mir-487b,-0.111035571,0.011934187,0.04115594,0.395058979,0.001957556,0.078900826,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9258371216784964,0.7209225643551431
SLC37A3,hsa-mir-629,0.098835762,0.025324998,0.075064446,-0.566960097,2.85E-06,0.000596001,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.9186408191697681,1.0467439990359813
CMBL,hsa-mir-224,-0.103658082,0.018970824,0.059693475,0.438053396,0.000520674,0.032405667,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8094739080065023,1.5546915577061244
DOPEY1,hsa-mir-222,0.133631802,0.002445937,0.011215307,-0.381613253,0.002861297,0.099749301,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9664779214349043,6.474089401831509
BTBD3,hsa-mir-378c,0.128407437,0.003608704,0.015480469,-0.467388258,0.000189838,0.015755006,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.06697053159415,0.8430193486098678
RNF213,hsa-mir-15a,-0.111289629,0.011739726,0.040606494,0.386917253,0.002468015,0.091068406,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.044069834020661,1.3379208702086975
PTGFRN,hsa-mir-146a,0.275136551,2.40E-10,7.07E-09,-0.446748331,0.000389733,0.026433617,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.4970731783233482,0.8018877932960112
RHBDL2,hsa-mir-17,-0.122295592,0.005590569,0.022204496,0.393605772,0.002041086,0.080849471,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,2.4935542507226907,0.8175520782036761
SAV1,hsa-mir-222,0.126128103,0.004257841,0.017747279,-0.43735807,0.000532699,0.032914747,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0166952230025876,6.474089401831509
HECTD2,hsa-mir-221,0.115511337,0.008894162,0.032448675,-0.508920069,3.86E-05,0.004767218,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.9877004318586197,8.2470735897694
FCHO1,hsa-mir-15a,-0.109728274,0.012980522,0.044040976,0.52261156,2.18E-05,0.003058794,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.452710705367583,1.3379208702086975
ACOT7,hsa-mir-3187,-0.111281677,0.01174577,0.040623784,0.520714417,2.36E-05,0.00325925,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.070436267723955,1.222256336109975
CGGBP1,hsa-mir-221,0.142940562,0.001182212,0.006099485,-0.488556851,8.64E-05,0.008781944,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8523794020195316,8.2470735897694
RIMS4,hsa-mir-148a,0.279348946,1.24E-10,3.87E-09,-0.389058848,0.002323384,0.087749372,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.47436678776153574,0.7435688677339563
PDCD6IP,hsa-mir-221,0.197033222,7.07E-06,7.35E-05,-0.567085673,2.83E-06,0.000593463,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.986227327371195,8.2470735897694
NCAM1,hsa-mir-642a,0.154247799,0.000460601,0.002742793,-0.396757298,0.001863818,0.076623459,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.32098737780370507,0.8031832475841666
HRH2,hsa-mir-152,0.141844784,0.001290788,0.006567119,-0.478092303,0.000128354,0.011788894,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6630081202497448,0.5127305799987534
SLC17A5,hsa-mir-605,-0.313670044,3.75E-13,1.84E-11,0.431563509,0.000643139,0.037517382,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.9214145676178007,0.5711648722048894
PTTG1IP,hsa-mir-98,-0.143289762,0.001149421,0.00595592,0.546741791,7.46E-06,0.001297002,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.2114787038263142,0.8412350959622037
CAMK1,hsa-mir-942,-0.123102147,0.005282371,0.021189169,0.473007162,0.00015483,0.013569039,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.7347507189662483,0.40336497476220007
ADIPOR2,hsa-mir-378c,0.108951312,0.013640012,0.045835386,-0.590328681,8.61E-07,0.000222192,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6524992256168326,0.8430193486098678
BLMH,hsa-mir-21,-0.467885257,0,0,0.641709933,4.33E-08,1.68E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0882161321171286,2.9393595281753644
PLCL2,hsa-mir-222,-0.352666156,2.22E-16,1.78E-14,0.613969521,2.32E-07,7.27E-05,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.5947615258199093,6.474089401831509
PIN1,hsa-mir-629,-0.144908731,0.001008064,0.005331343,0.437424231,0.000531544,0.032868086,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.035892947483976,1.0467439990359813
MARCKS,hsa-mir-221,-0.157017597,0.000361971,0.002232911,0.480107761,0.000119062,0.011166444,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0150103495393634,8.2470735897694
C11orf9,hsa-mir-145,-0.105121103,0.017340853,0.055573894,0.519374179,2.50E-05,0.003410458,targetprofiler-Yes,targetscan-NO,miRanda-Yes,7.461160212969921,0.6432106004983517
ZNF14,hsa-mir-29c,0.154520098,0.000449897,0.002688433,-0.406362333,0.001405286,0.063634542,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.704216043619109,0.6639588602230347
GRIK3,hsa-let-7c,0.102817725,0.019966221,0.062176804,-0.461537804,0.000233855,0.018317037,targetprofiler-NO,targetscan-NO,miRanda-Yes,7.342026005193694,0.6734982497014229
PDXDC1,hsa-mir-589,0.186945009,2.07E-05,0.000188239,-0.476082888,0.000138276,0.012457489,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0291418069494966,0.8808173568659274
EIF2A,hsa-mir-33b,0.093267511,0.034871762,0.096523912,-0.42410533,0.000815657,0.044026342,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9488836042831057,1.5716620939908463
ZNF662,hsa-mir-221,0.133392769,0.002490594,0.011387043,-0.44590598,0.00040096,0.026980719,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8506336480456153,8.2470735897694
RAB11FIP4,hsa-mir-2355,-0.196834829,7.23E-06,7.49E-05,0.442927169,0.000443062,0.028948957,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3009813772567413,0.96846813892732
NALCN,hsa-mir-21,0.218514855,5.95E-07,8.23E-06,-0.426813862,0.000748687,0.041555178,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6009897182296056,2.9393595281753644
RALGPS1,hsa-mir-495,-0.222706999,3.56E-07,5.20E-06,0.418453449,0.00097311,0.049662238,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6411692203774444,0.6872434777728799
KCNK3,hsa-mir-1288,0.110014522,0.012744737,0.043389735,-0.427560084,0.00073113,0.040843526,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2256950742040693,1.069344886775612
LSM14A,hsa-mir-221,0.157339413,0.000351886,0.002180341,-0.510083673,3.68E-05,0.004589444,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.983817485970581,8.2470735897694
PCF11,hsa-mir-487b,-0.108955316,0.01363654,0.045826238,0.396417669,0.001882236,0.077095331,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.6050165904567011,0.7209225643551431
E2F7,hsa-mir-132,-0.141374756,0.001340114,0.006778997,0.413358257,0.001137993,0.055076284,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.5407868494246846,1.2356583633085776
CCND3,hsa-mir-766,-0.094202922,0.033080998,0.092627813,0.513795354,3.15E-05,0.004072516,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.6872739154147387,0.7355271230907069
VPS37A,hsa-mir-221,0.116471896,0.008339681,0.030789984,-0.384762204,0.002621594,0.094536602,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.026604542412691,8.2470735897694
EHBP1,hsa-mir-221,0.191005151,1.35E-05,0.000129733,-0.433855371,0.000597194,0.035574367,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.102145153690264,8.2470735897694
AMMECR1,hsa-mir-221,0.094249813,0.032993335,0.092438039,-0.424323968,0.000810057,0.043839228,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.182075926908165,8.2470735897694
