mRNA,microRNA,weight,edge_color
NFATC3,hsa-mir-301a,0.193831309,red
SNX14,hsa-mir-136,0.868308312,green
COL4A5,hsa-mir-140,0.88425954,green
ST8SIA2,hsa-mir-183,0.298605238,red
MFSD6,hsa-mir-410,0.8651284,green
C11orf48,hsa-mir-140,0.194509811,red
FUCA2,hsa-mir-136,0.866904317,green
PTGER3,hsa-mir-33a,0.830206003,green
DTX3,hsa-mir-335,0.212572638,red
RNF128,hsa-mir-424,0.839070288,green
QKI,hsa-mir-140,0.879638122,green
USP43,hsa-mir-150,0.849926212,green
SH2D4A,hsa-mir-136,0.912606611,green
GFOD1,hsa-let-7e,0.83189033,green
KATNAL1,hsa-mir-1287,0.903132398,green
PPRC1,hsa-mir-141,0.247248085,red
SIN3A,hsa-mir-183,0.202410071,red
AFF1,hsa-mir-92b,0.9135891,green
BRD4,hsa-mir-140,0.847450676,green
ACBD5,hsa-mir-136,0.914580379,green
SENP7,hsa-mir-149,0.207785588,red
MYO6,hsa-mir-136,0.89620312,green
TMEM63A,hsa-mir-136,0.847305409,green
VSNL1,hsa-mir-196b,0.884364197,green
DAPK2,hsa-mir-337,0.844931887,green
GCNT1,hsa-mir-136,0.879634273,green
DDB1,hsa-mir-141,0.193264053,red
FYTTD1,hsa-mir-136,0.2287328,red
DPYD,hsa-mir-31,0.234436472,red
PANK1,hsa-mir-140,0.199792682,red
PWWP2A,hsa-mir-96,0.835647646,green
TWSG1,hsa-mir-140,0.912391796,green
YIPF5,hsa-mir-500a,0.855442868,green
TMEM47,hsa-mir-320a,0.846788826,green
DIDO1,hsa-mir-1305,0.908609462,green
ZDHHC6,hsa-mir-154,0.842256597,green
SAMD5,hsa-mir-205,0.884771323,green
NUMBL,hsa-mir-140,0.912651726,green
KCNK10,hsa-mir-107,0.841540593,green
MBD4,hsa-mir-192,0.920872071,green
SGCD,hsa-mir-320a,0.861480189,green
MST1R,hsa-mir-136,0.862931458,green
SLC22A23,hsa-mir-17,0.925473567,green
SPAG9,hsa-mir-181d,0.895265651,green
PTPN7,hsa-mir-149,0.87394467,green
MLPH,hsa-mir-651,0.832581816,green
STRN3,hsa-mir-140,0.854055275,green
AUP1,hsa-mir-1262,0.195570913,red
FOXD4L1,hsa-mir-149,0.832703022,green
PLEKHA6,hsa-mir-136,0.863145502,green
MAPK1IP1L,hsa-mir-181d,0.933512462,green
GSTM5,hsa-mir-92b,0.885523198,green
MACF1,hsa-mir-320a,0.831815167,green
GFM1,hsa-mir-205,0.215509736,red
FAM76A,hsa-mir-618,0.892372889,green
BCL2L14,hsa-mir-301a,0.832915205,green
UBAP2L,hsa-mir-130b,0.204973462,red
ARMC8,hsa-mir-140,0.924037771,green
NOX4,hsa-mir-1287,0.842803073,green
TEAD3,hsa-mir-140,0.851224803,green
GPN3,hsa-mir-17,0.240102336,red
BCL2L2,hsa-mir-181d,0.848013827,green
GNE,hsa-mir-660,0.244905283,red
C6orf47,hsa-mir-205,0.912600045,green
CLDN4,hsa-mir-1293,0.933200234,green
ESR1,hsa-mir-96,0.188690486,red
C20orf202,hsa-mir-149,0.871850117,green
ATP2C1,hsa-mir-192,0.852099871,green
BCL2L1,hsa-mir-140,0.281547993,red
WDFY1,hsa-mir-656,0.901986961,green
ZBTB33,hsa-mir-181d,0.263702023,red
FXYD5,hsa-mir-27b,0.864358806,green
NCKIPSD,hsa-mir-152,0.850319965,green
TARBP2,hsa-mir-181d,0.304506999,red
OSTM1,hsa-mir-140,0.931369444,green
TUSC1,hsa-mir-31,0.340777535,red
COQ5,hsa-mir-29c,0.855087958,green
SEC23A,hsa-mir-140,0.912451153,green
C1S,hsa-mir-552,0.847677563,green
SNX8,hsa-mir-205,0.873817867,green
DYNC1I1,hsa-mir-183,0.328839592,red
TMEM200B,hsa-mir-140,0.90260483,green
RABGAP1,hsa-mir-618,0.851705701,green
SLC35A3,hsa-mir-136,0.83268044,green
PDE7A,hsa-mir-23a,0.210490275,red
HNF4A,hsa-mir-154,0.898580867,green
FAT2,hsa-mir-3150b,0.861078801,green
SMC3,hsa-let-7c,0.246234325,red
ANKRD13A,hsa-mir-29c,0.283968438,red
ZNHIT6,hsa-mir-182,0.199206858,red
MYH9,hsa-mir-552,0.86497985,green
USP13,hsa-mir-182,0.269233579,red
ERC1,hsa-mir-141,0.213773404,red
ANO6,hsa-mir-140,0.863431484,green
AK2,hsa-mir-193a,0.27436429,red
EXOC5,hsa-mir-140,0.908148022,green
CLN8,hsa-mir-140,0.267302772,red
NPAS4,hsa-mir-335,0.443363686,red
PAK2,hsa-mir-140,0.93408228,green
VTI1A,hsa-mir-205,0.86867354,green
GPR135,hsa-mir-140,0.937825714,green
