mRNA,microRNA,weight,edge_color
C14orf79,hsa-mir-106b,0.677426327,red
CD82,hsa-mir-106b,0.152213376,green
ABCF2,hsa-mir-345,0.512610918,red
TMEM220,hsa-mir-2116,0.134917449,green
RET,hsa-mir-375,0.447842002,red
RBM47,hsa-mir-1301,0.138017315,green
ZNF667,hsa-mir-495,0.598225172,red
KCMF1,hsa-mir-186,0.478619887,red
MTMR2,hsa-mir-335,0.420413336,red
CCR10,hsa-let-7d,0.143714687,green
SMARCA1,hsa-mir-889,0.426458568,red
TTPAL,hsa-mir-1301,0.4167144,red
RXRB,hsa-mir-345,0.387949246,red
KANK2,hsa-mir-106a,0.118769843,green
TSHZ2,hsa-mir-132,0.616387818,red
SDAD1,hsa-mir-30a,0.199065119,green
CDK18,hsa-mir-299,0.117702953,green
PLA2R1,hsa-mir-584,0.134574634,green
CACYBP,hsa-mir-584,0.393650654,red
NLGN2,hsa-mir-539,0.492813803,red
MFAP5,hsa-mir-497,0.36623807,red
RRN3,hsa-mir-183,0.661027764,red
FAM78A,hsa-mir-3651,0.138485835,green
MAT2B,hsa-mir-106b,0.213235093,green
CNP,hsa-mir-2110,0.426566033,red
CTHRC1,hsa-let-7c,0.413315114,red
NEK2,hsa-mir-92b,0.396739414,red
UBXN7,hsa-mir-411,0.604450524,red
CD276,hsa-mir-708,0.590642791,red
PRUNE,hsa-mir-186,0.552611349,red
MOCS1,hsa-mir-3690,0.138838159,green
FAM168B,hsa-mir-873,0.384713381,red
C17orf75,hsa-mir-197,0.514291847,red
TSPAN1,hsa-mir-151,0.138479002,green
RAB23,hsa-mir-30d,0.214780761,green
CCDC28B,hsa-mir-27a,0.48180497,red
PRICKLE1,hsa-mir-136,0.567104298,red
RBM20,hsa-mir-579,0.464331298,red
NCEH1,hsa-mir-130a,0.145353049,green
NQO1,hsa-mir-377,0.152911293,green
ZDHHC23,hsa-mir-539,0.124337439,green
TWISTNB,hsa-mir-151,0.635857547,red
GBP3,hsa-mir-17,0.133118024,green
CSE1L,hsa-mir-15b,0.454912485,red
HAUS5,hsa-mir-217,0.384106205,red
ZDHHC3,hsa-mir-130a,0.184632644,green
CDCA4,hsa-mir-766,0.413599924,red
NID1,hsa-mir-382,0.483919101,red
PARP1,hsa-mir-93,0.471199008,red
GDNF,hsa-mir-182,0.436208775,red
PSMC5,hsa-mir-33b,0.387304584,red
LUM,hsa-mir-665,0.429922373,red
TMEM140,hsa-mir-15b,0.195848342,green
WDR52,hsa-mir-143,0.216775079,green
CPSF7,hsa-mir-942,0.704839194,red
POLR2B,hsa-mir-148b,0.424878153,red
NAP1L4,hsa-mir-197,0.612190444,red
PCSK2,hsa-mir-15a,0.419963706,red
ANAPC10,hsa-mir-19a,0.426860346,red
RSL1D1,hsa-mir-942,0.514964077,red
KIFC2,hsa-let-7d,0.383341463,red
TARDBP,hsa-mir-143,0.370497152,green
KIF3C,hsa-mir-337,0.53549688,red
ELOVL2,hsa-mir-185,0.591667596,red
CXorf21,hsa-mir-3652,0.129681067,green
PTAR1,hsa-mir-204,0.532743745,red
INPP5F,hsa-mir-92b,0.130838871,green
PHF20,hsa-mir-543,0.606774605,red
MS4A8B,hsa-mir-210,0.124699961,green
MYO6,hsa-mir-543,0.153979066,green
FOXK2,hsa-mir-2114,0.44147269,red
TLL1,hsa-mir-412,0.395693782,red
SASH3,hsa-mir-100,0.470350295,red
ZNF605,hsa-mir-340,0.591309721,red
GYS1,hsa-mir-130b,0.539272397,red
ARL10,hsa-mir-203,0.207772632,green
C12orf41,hsa-mir-197,0.497541549,red
KIAA1522,hsa-mir-340,0.166828839,green
CRIP2,hsa-mir-214,0.372327034,red
SMC3,hsa-mir-19a,0.397862826,red
FBXL2,hsa-mir-495,0.627258172,red
TPMT,hsa-mir-495,0.116919708,green
TMEM67,hsa-mir-552,0.384849824,red
METTL3,hsa-mir-19a,0.628205312,red
SLC7A2,hsa-mir-598,0.505369524,red
KLHL6,hsa-mir-182,0.189287231,green
MMAA,hsa-mir-193b,0.118749297,green
SIX4,hsa-mir-944,0.3679336,red
SLC41A2,hsa-mir-214,0.186232601,green
SLC39A13,hsa-mir-665,0.396354207,red
TEAD2,hsa-mir-629,0.717962756,red
MLEC,hsa-mir-22,0.117017446,green
HHIP,hsa-mir-3127,0.131463774,green
CBFA2T2,hsa-mir-629,0.448899972,red
DHODH,hsa-mir-93,0.433864339,red
UBE2V2,hsa-mir-500a,0.461131099,red
ANTXR1,hsa-mir-382,0.462381207,red
LUZP2,hsa-mir-93,0.140273767,green
VGLL3,hsa-mir-337,0.483688807,red
C5orf41,hsa-mir-150,0.547128695,red
C11orf84,hsa-mir-589,0.628030338,red
JPH1,hsa-mir-570,0.404587032,red
CPEB2,hsa-mir-224,0.155505001,green
THUMPD2,hsa-mir-577,0.452441768,red
RHOBTB3,hsa-mir-204,0.456479611,red
LY9,hsa-mir-1254,0.170175348,green
FAM81A,hsa-mir-195,0.221199888,green
IQGAP2,hsa-mir-377,0.127411304,green
ACVR2B,hsa-mir-337,0.444987407,red
WHSC1,hsa-mir-191,0.374658319,red
CNTN1,hsa-mir-375,0.449271531,red
TMEM106B,hsa-mir-561,0.401388793,red
GMPS,hsa-mir-505,0.576126492,red
CYB5D1,hsa-mir-182,0.585179126,red
TDRKH,hsa-mir-452,0.617064891,red
UBTF,hsa-mir-134,0.566978499,red
C1orf96,hsa-mir-186,0.424326158,red
ZXDC,hsa-mir-2114,0.555253849,red
NKD1,hsa-mir-98,0.560347476,red
CEP152,hsa-mir-598,0.375236287,red
C8orf58,hsa-mir-31,0.421412996,red
FADS1,hsa-mir-543,0.623141813,red
RBBP7,hsa-mir-660,0.545900637,red
ACOX1,hsa-mir-543,0.12310896,green
GABRP,hsa-mir-452,0.121038202,green
FAM65C,hsa-mir-494,0.445566845,red
LAMA4,hsa-mir-379,0.550433401,red
TRAM2,hsa-let-7c,0.587172086,red
PEG10,hsa-mir-940,0.443937183,red
ARMCX2,hsa-mir-154,0.576952777,red
PNPT1,hsa-mir-301a,0.568871012,red
TMEM87B,hsa-mir-154,0.171159454,green
PDPN,hsa-mir-337,0.435069661,red
PODXL,hsa-mir-136,0.367582794,red
SLC10A5,hsa-mir-543,0.139225695,green
TUBGCP4,hsa-mir-132,0.591177546,red
BAHD1,hsa-mir-10b,0.367105145,red
WDR73,hsa-mir-130a,0.386542014,red
GPC6,hsa-mir-379,0.42254776,red
PTMS,hsa-mir-548q,0.385928558,red
C1QL1,hsa-mir-212,0.391965516,red
CA13,hsa-mir-154,0.143692073,green
ILF3,hsa-mir-335,0.43018495,red
SNF8,hsa-mir-132,0.117594308,green
ROD1,hsa-mir-379,0.130625266,green
FNTB,hsa-mir-130a,0.390095629,red
RBM8A,hsa-mir-425,0.458015202,red
MDC1,hsa-mir-425,0.435470624,red
NT5M,hsa-mir-744,0.43747579,red
RAB3IL1,hsa-mir-665,0.426618858,red
RAB30,hsa-mir-3127,0.239953865,green
GOLGA6L6,hsa-mir-421,0.408658258,red
KCNQ1,hsa-mir-873,0.119064254,green
ZNF281,hsa-mir-23a,0.443164398,red
NKD1,hsa-mir-545,0.434041536,red
RAB11FIP3,hsa-mir-497,0.389782811,red
ANXA4,hsa-mir-1179,0.116473316,green
ACPL2,hsa-mir-151,0.479869454,red
FAM86A,hsa-mir-203,0.375792184,red
C3orf26,hsa-mir-452,0.492689631,red
YWHAQ,hsa-mir-182,0.585697368,red
FAM63A,hsa-mir-497,0.412683185,red
HNRNPA3,hsa-mir-17,0.387000973,red
C5orf20,hsa-mir-143,0.398780805,red
VSNL1,hsa-mir-425,0.422247261,red
DDX20,hsa-mir-186,0.415658733,red
RRP15,hsa-mir-200c,0.631642398,red
ISYNA1,hsa-mir-3170,0.387956964,red
MDC1,hsa-mir-643,0.401321363,red
PLEKHG2,hsa-mir-377,0.440757037,red
SRPX,hsa-mir-379,0.408599733,red
SLA2,hsa-mir-25,0.120527621,green
ARL8B,hsa-mir-452,0.160398567,green
PPP1R3G,hsa-mir-3170,0.400667124,red
PAPD7,hsa-mir-579,0.448882206,red
HDAC7,hsa-mir-299,0.464671027,red
PI4K2B,hsa-mir-199b,0.177850489,green
KANK4,hsa-mir-93,0.376795815,red
KIAA0907,hsa-mir-200c,0.404256853,red
NSMAF,hsa-mir-200b,0.779247588,red
FGF7,hsa-mir-377,0.450675143,red
CALU,hsa-mir-299,0.57487861,red
FAM101A,hsa-mir-214,0.119535117,green
GDA,hsa-mir-132,0.126071291,green
JMJD6,hsa-mir-1266,0.455951398,red
CXCL12,hsa-mir-655,0.382343159,red
CCR2,hsa-mir-141,0.252862498,green
