mRNA,microRNA,weight,edge_color
SMARCD2,hsa-mir-376c,0.365187227,green
ZFAND5,hsa-mir-505,0.586889654,green
AHNAK2,hsa-mir-137,0.392864828,green
SORT1,hsa-mir-137,0.394414013,green
C2orf15,hsa-mir-432,0.52185619,green
WNT4,hsa-mir-204,0.391442771,red
RAB38,hsa-mir-200a,0.54720378,green
CSE1L,hsa-mir-203,0.430164764,red
PLB1,hsa-mir-370,0.437117069,red
SUSD4,hsa-mir-323,0.547248977,green
LRP12,hsa-mir-488,0.409409448,green
YEATS2,hsa-mir-323,0.502340789,red
CAPZB,hsa-mir-22,0.414116867,red
PCDH7,hsa-mir-484,0.761391108,green
WFS1,hsa-mir-625,0.380470968,green
TAPBPL,hsa-let-7d,0.66573554,green
KIF5C,hsa-mir-331,0.366266419,red
DNA2,hsa-mir-345,0.390396113,red
LIPH,hsa-mir-331,0.367703482,red
N6AMT1,hsa-mir-940,0.523956651,red
RAP1GAP2,hsa-mir-432,0.386298296,green
GRIK2,hsa-mir-652,0.3986223,red
CGRRF1,hsa-mir-590,0.429382156,green
MAP4K4,hsa-mir-370,0.368254684,red
NCKAP1L,hsa-mir-31,0.364068769,red
SCARA3,hsa-mir-148b,0.699386838,green
WLS,hsa-mir-659,0.390630674,green
BNIP3L,hsa-mir-31,0.497305671,green
DDX24,hsa-mir-193b,0.389321749,green
YTHDF2,hsa-mir-493,0.451654829,green
FAM8A1,hsa-mir-429,0.625999668,green
GPBP1L1,hsa-mir-323,0.42735279,green
GZF1,hsa-mir-505,0.658187683,green
TAB1,hsa-mir-141,0.524064331,red
GHR,hsa-mir-363,0.390597059,green
SSR1,hsa-mir-877,0.411294934,green
C17orf62,hsa-mir-10b,0.477746235,red
VASH2,hsa-mir-625,0.370821349,red
NSL1,hsa-mir-1247,0.401308455,red
CYP27B1,hsa-mir-758,0.407880764,green
ASS1,hsa-mir-766,0.490168583,green
RAB11FIP4,hsa-mir-431,0.609734444,green
AMOT,hsa-mir-186,0.418600047,green
TRIM37,hsa-mir-200a,0.43816472,red
ESRP2,hsa-mir-766,0.436867586,red
KIAA1755,hsa-mir-31,0.409103642,red
ZBTB5,hsa-mir-106b,0.37499499,red
PARVG,hsa-mir-484,0.39801729,red
FZD4,hsa-mir-204,0.923083944,green
MDM4,hsa-mir-1247,0.385535557,green
LBR,hsa-mir-151,0.460765727,red
ZNF793,hsa-mir-598,0.420618261,red
GPHN,hsa-mir-889,0.384118449,green
HIP1,hsa-mir-505,0.359439834,green
ATG9B,hsa-mir-598,0.370825829,red
CDH18,hsa-mir-452,0.374858099,red
AJAP1,hsa-mir-197,0.42386572,green
KSR2,hsa-mir-205,0.546134183,green
ITGAM,hsa-mir-31,0.404401253,red
YARS,hsa-mir-204,0.871045289,green
NYNRIN,hsa-mir-1251,0.505609045,green
SRI,hsa-mir-1301,0.524919372,red
WDR17,hsa-mir-1266,0.466139648,red
ELOVL5,hsa-mir-186,0.576911008,green
FNDC3A,hsa-mir-877,0.39151182,green
SLITRK2,hsa-mir-33b,0.424084265,green
KSR2,hsa-mir-193a,0.610984408,green
MFSD6L,hsa-mir-186,0.536248495,green
WDFY2,hsa-mir-148b,0.77923576,green
EFHD2,hsa-mir-22,0.375708137,red
ZNF461,hsa-mir-10b,0.403357355,red
C17orf58,hsa-mir-425,0.465531686,red
GXYLT1,hsa-mir-505,0.466829106,green
RCOR1,hsa-mir-331,0.375567554,red
ZNF532,hsa-mir-335,0.422818273,green
SH3PXD2A,hsa-mir-31,0.360131684,red
MAP4K4,hsa-mir-197,0.370541211,red
ALG2,hsa-mir-425,0.435600184,green
POT1,hsa-mir-625,0.409982554,red
MAN2B1,hsa-mir-106b,0.407921594,green
LYSMD3,hsa-mir-889,0.399802723,green
N4BP2L1,hsa-mir-204,0.382530683,red
KREMEN1,hsa-mir-10b,0.741930394,green
